configuration,case_id,root,mach,density_ratio,reduced_frequency,inverse_reduced_frequency,velocity_mps,damping_g,frequency_Hz,eigenvalue_real,eigenvalue_imaginary,positive
coarse_edge_length_2p5_mm,64,17,0.2941,1,29.1563,0.034297861,40.5882,-0.0062872893,589.05509,-11.635076,3701.1423,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,26.8137,0.03729435,44.1176,-0.0067827998,588.83281,-12.547317,3699.7457,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,24.8175,0.040294082,47.6471,-0.0071888551,588.59744,-13.293152,3698.2668,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,23.0968,0.043296124,51.1765,-0.0075088939,588.36214,-13.879396,3696.7884,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,21.5984,0.04629979,54.7059,-0.0077492894,588.13674,-14.318254,3695.3721,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,20.2822,0.049304301,58.2353,-0.0079176638,587.92872,-14.624183,3694.0651,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,19.6825,0.050806633,60,-0.0079773417,587.83305,-14.732012,3693.464,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,19.1172,0.05230894,61.7647,-0.008021946,587.74315,-14.812119,3692.8992,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,18.0788,0.05531349,65.2941,-0.0080691804,587.57869,-14.895166,3691.8658,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,17.1474,0.058317987,68.8235,-0.0080651849,587.43171,-14.884066,3690.9423,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,16.3072,0.061322475,72.3529,-0.0080147137,587.29923,-14.787587,3690.1099,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,15.5456,0.06432708,75.8824,-0.0079216109,587.17882,-14.612811,3689.3534,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,14.8519,0.067331664,79.4118,-0.0077891145,587.0686,-14.365701,3688.6608,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,14.2174,0.070336337,82.9412,-0.0076199017,586.96706,-14.051186,3688.0228,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,13.6349,0.073341109,86.4706,-0.0074164148,586.87304,-13.673763,3687.4321,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,13.0983,0.07634598,90,-0.0071809091,586.78567,-13.237586,3686.8831,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,12.6022,0.079350937,93.5294,-0.0069155552,586.70427,-12.746653,3686.3717,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,12.1424,0.08235596,97.0588,-0.0066224974,586.62835,-12.204914,3685.8946,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,11.7149,0.085361022,100.5882,-0.0063045691,586.5575,-11.617585,3685.4494,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,11.3166,0.088366078,104.1176,-0.0059717177,586.49151,-11.002994,3685.0348,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,10.9444,0.091371165,107.6471,-0.0056361138,586.43021,-10.383552,3684.6497,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,10.5959,0.094376077,111.1765,-0.0053072072,586.37337,-9.7766519,3684.2925,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,10.269,0.097380871,114.7059,-0.0049921267,586.32075,-9.1954023,3683.9619,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,9.9616,0.10038553,118.2353,-0.0046962079,586.27208,-8.6496075,3683.6561,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,9.8147,0.1018878,120,-0.0045567025,586.24914,-8.3923342,3683.512,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,9.6721,0.10339003,121.7647,-0.0044233592,586.2271,-8.146442,3683.3735,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,9.399,0.10639437,125.2941,-0.0041763642,586.18557,-7.6910097,3683.1126,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,9.1409,0.10939854,128.8235,-0.0039571356,586.14725,-7.2868115,3682.8718,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,8.8966,0.11240252,132.3529,-0.0037668884,586.11193,-6.9360654,3682.6499,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,8.665,0.1154064,135.8824,-0.0036063069,586.0794,-6.6400143,3682.4455,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,8.4452,0.11841,139.4118,-0.0034756919,586.04951,-6.3991966,3682.2577,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,8.2363,0.12141339,142.9412,-0.0033750143,586.02211,-6.2135457,3682.0855,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,8.0375,0.12441656,146.4706,-0.0033040251,585.99707,-6.0825915,3681.9282,0
coarse_edge_length_2p5_mm,64,17,0.2941,1,7.8481,0.12741949,150,-0.0032618043,585.97426,-6.004631,3681.7849,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,40.2271,0.024858843,30,-0.0048068685,600.70813,-9.0714273,3774.3605,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,35.9838,0.027790269,33.5294,-0.0055796879,600.55971,-10.527275,3773.4279,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,32.5467,0.030725111,37.0588,-0.0062209242,600.37287,-11.733453,3772.254,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,29.7055,0.033663851,40.5882,-0.0067241926,600.1491,-12.677954,3770.848,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,27.3178,0.036606134,44.1176,-0.0070991464,599.90319,-13.379416,3769.3029,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,25.2836,0.039551361,47.6471,-0.0073599814,599.6505,-13.865157,3767.7152,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,23.5301,0.042498706,51.1765,-0.0075205373,599.40179,-14.161745,3766.1525,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,22.0034,0.045447608,54.7059,-0.0075929751,599.16481,-14.292498,3764.6635,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,20.6623,0.048397423,58.2353,-0.0075872865,598.94541,-14.276561,3763.285,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,20.0511,0.049872469,60,-0.0075576865,598.84378,-14.218451,3762.6464,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,19.4751,0.051347508,61.7647,-0.0075116632,598.74807,-14.129608,3762.0451,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,18.417,0.054297519,65.2941,-0.0073803155,598.57299,-13.87848,3760.945,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,17.468,0.057247455,68.8235,-0.0072117509,598.41673,-13.557959,3759.9632,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,16.612,0.060197323,72.3529,-0.0070198817,598.27647,-13.194155,3759.0819,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,15.836,0.063147215,75.8824,-0.0068151633,598.14988,-12.806668,3758.2865,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,15.1293,0.066096979,79.4118,-0.0066056221,598.03498,-12.410526,3757.5646,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,14.4829,0.069046727,82.9412,-0.0063974428,597.93005,-12.017293,3756.9053,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,13.8896,0.071996497,86.4706,-0.006195382,597.83353,-11.635853,3756.2988,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,13.3429,0.074946342,90,-0.0060030493,597.74401,-11.272935,3755.7364,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,12.8376,0.077896324,93.5294,-0.0058230984,597.66022,-10.933478,3755.2099,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,12.3691,0.080846516,97.0588,-0.0056573895,597.58098,-10.620934,3754.712,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,11.9336,0.083797001,100.5882,-0.0055071097,597.50525,-10.337495,3754.2362,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,11.5277,0.08674786,104.1176,-0.0053719594,597.43208,-10.082567,3753.7765,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,11.1484,0.089699251,107.6471,-0.0052491782,597.36074,-9.8509444,3753.3282,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,10.7932,0.092651071,111.1765,-0.0051360506,597.29065,-9.6375108,3752.8878,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,10.4599,0.095603459,114.7059,-0.0050302839,597.22134,-9.4379502,3752.4523,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,10.1465,0.098556463,118.2353,-0.0049299761,597.15243,-9.248683,3752.0194,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,9.9967,0.10003321,120,-0.0048813701,597.11805,-9.1569704,3751.8033,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,9.8512,0.10151013,121.7647,-0.0048335682,597.08365,-9.0667765,3751.5872,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,9.5726,0.1044645,125.2941,-0.0047397943,597.01476,-8.88985,3751.1543,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,9.3093,0.1074196,128.8235,-0.0046476362,596.94555,-8.7159899,3750.7195,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,9.06,0.11037548,132.3529,-0.0045562867,596.87588,-8.5436794,3750.2817,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,8.8236,0.11333224,135.8824,-0.0044651052,596.8056,-8.3717154,3749.8402,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,8.5992,0.11628976,139.4118,-0.0043736049,596.73461,-8.1991844,3749.3941,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,8.3859,0.11924814,142.9412,-0.0042814079,596.66281,-8.0253771,3748.943,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,8.1828,0.12220742,146.4706,-0.0041882343,596.5901,-7.8497691,3748.4861,0
coarse_edge_length_2p5_mm,64,18,0.2941,1,7.9893,0.12516763,150,-0.0040938811,596.5164,-7.6719804,3748.0231,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,40.2309,0.024856488,30,-1.0871969e-05,600.76504,-0.020519309,3774.7181,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,35.9961,0.027780784,33.5294,-1.2274144e-05,600.76475,-0.023165706,3774.7162,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,32.5679,0.030705089,37.0588,-1.343775e-05,600.76434,-0.025361829,3774.7137,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,29.7359,0.033629404,40.5882,-1.431693e-05,600.76383,-0.027021132,3774.7105,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,27.357,0.036553728,44.1176,-1.4881138e-05,600.76326,-0.028085967,3774.7069,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,25.3305,0.03947814,47.6471,-1.5165589e-05,600.76268,-0.0286228,3774.7033,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,23.5835,0.042402473,51.1765,-1.5197649e-05,600.76214,-0.028683282,3774.6998,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,22.062,0.045326808,54.7059,-1.5028419e-05,600.76164,-0.028363862,3774.6967,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,20.7249,0.048251142,58.2353,-1.4706422e-05,600.7612,-0.027756122,3774.694,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,20.1153,0.049713309,60,-1.4482288e-05,600.76101,-0.027333093,3774.6927,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,19.5406,0.051175476,61.7647,-1.4233897e-05,600.76083,-0.026864286,3774.6916,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,18.4844,0.054099806,65.2941,-1.4195557e-05,600.76053,-0.026791912,3774.6897,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,17.5364,0.057024134,68.8235,-1.2979844e-05,600.76029,-0.024497433,3774.6882,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,16.681,0.05994846,72.3529,-1.2540959e-05,600.76009,-0.023669097,3774.687,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,15.9051,0.062872865,75.8824,-1.1927241e-05,600.75994,-0.022510796,3774.686,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,15.1982,0.065797186,79.4118,-8.6541223e-06,600.75982,-0.016333294,3774.6853,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,14.5515,0.068721505,82.9412,-1.0726428e-05,600.75973,-0.020244441,3774.6847,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,13.9575,0.071645822,86.4706,-1.0149315e-05,600.75966,-0.01915523,3774.6843,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,13.4102,0.074570138,90,-9.5961346e-06,600.75961,-0.018111188,3774.684,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,12.9041,0.077494452,93.5294,-9.0650678e-06,600.75957,-0.017108882,3774.6837,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,12.4349,0.080418765,97.0588,-8.5627185e-06,600.75955,-0.016160776,3774.6836,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,11.9986,0.083343077,100.5882,1.8983639e-06,600.75952,0.0035828614,3774.6834,1
coarse_edge_length_2p5_mm,64,19,0.2941,1,11.5919,0.086267389,104.1176,-7.6289881e-06,600.75951,-0.014398507,3774.6833,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,11.2118,0.089191784,107.6471,-7.1993317e-06,600.7595,-0.013587598,3774.6833,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,10.8559,0.092116095,111.1765,-7.0950006e-06,600.75949,-0.01339069,3774.6832,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,10.5218,0.095040407,114.7059,-7.8297798e-06,600.75947,-0.014777469,3774.6831,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,10.2078,0.09796472,118.2353,-6.0915761e-06,600.75946,-0.011496884,3774.683,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,10.0576,0.099426876,120,-5.9333391e-06,600.75945,-0.011198237,3774.683,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,9.9119,0.10088903,121.7647,-5.7838753e-06,600.75944,-0.010916148,3774.6829,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,9.6327,0.10381335,125.2941,-5.509635e-06,600.75943,-0.010398562,3774.6828,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,9.3688,0.10673766,128.8235,-5.2724691e-06,600.75941,-0.009950949,3774.6827,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,9.1189,0.10966197,132.3529,-5.0574889e-06,600.75938,-0.0095452076,3774.6825,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,8.8821,0.11258637,135.8824,-4.878949e-06,600.75936,-0.0092082415,3774.6824,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,8.6572,0.11551069,139.4118,-4.7317419e-06,600.75933,-0.0089304111,3774.6822,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,8.4434,0.118435,142.9412,-4.6127365e-06,600.75931,-0.0087058068,3774.682,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,8.24,0.12135932,146.4706,-4.5223947e-06,600.75928,-0.0085353006,3774.6819,0
coarse_edge_length_2p5_mm,64,19,0.2941,1,8.0461,0.12428364,150,-4.4702455e-06,600.75925,-0.0084368769,3774.6817,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,40.8209,0.024497245,30,-1.390185e-05,609.57503,-0.026622549,3830.0729,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,36.524,0.027379285,33.5294,-1.615581e-05,609.57456,-0.03093894,3830.0699,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,33.0455,0.030261335,37.0588,-1.8018033e-05,609.57398,-0.03450513,3830.0663,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,30.1719,0.033143397,40.5882,-1.9475307e-05,609.57329,-0.037295817,3830.062,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,27.7581,0.036025469,44.1176,-2.0574436e-05,609.57254,-0.039400634,3830.0572,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,25.7019,0.038907631,47.6471,-2.1385499e-05,609.57178,-0.040953792,3830.0524,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,23.9293,0.041789716,51.1765,-2.195131e-05,609.57104,-0.042037284,3830.0478,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,22.3855,0.044671804,54.7059,-2.2374921e-05,609.57036,-0.042848461,3830.0435,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,21.0288,0.047553893,58.2353,-2.2651236e-05,609.56974,-0.043377566,3830.0397,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,20.4103,0.048994937,60,-2.2744459e-05,609.56947,-0.04355607,3830.0379,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,19.8271,0.050435981,61.7647,-2.2812453e-05,609.56921,-0.043686262,3830.0363,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,18.7554,0.053318067,65.2941,-2.2876818e-05,609.56877,-0.04380949,3830.0335,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,17.7935,0.056200151,68.8235,-2.2760681e-05,609.56838,-0.043587058,3830.0311,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,16.9256,0.059082234,72.3529,-2.2735317e-05,609.56805,-0.043538461,3830.029,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,16.1383,0.061964399,75.8824,-2.2537267e-05,609.56774,-0.043159171,3830.0271,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,15.421,0.064846482,79.4118,-2.2261358e-05,609.56746,-0.042630783,3830.0253,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,14.7648,0.067728567,82.9412,-2.191508e-05,609.5672,-0.041967637,3830.0237,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,14.1622,0.070610653,86.4706,-2.1132775e-05,609.56694,-0.040469497,3830.0221,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,13.6068,0.073492741,90,-2.1045196e-05,609.56669,-0.040301766,3830.0205,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,13.0933,0.076374831,93.5294,-2.226642e-05,609.56644,-0.042640405,3830.0189,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,12.6172,0.079256925,97.0588,-2.0091648e-05,609.56618,-0.038475679,3830.0172,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,12.1745,0.082139022,100.5882,-1.9434965e-05,609.56591,-0.037218109,3830.0156,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,11.7618,0.085021124,104.1176,-1.885231e-05,609.56563,-0.036102304,3830.0138,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,11.3761,0.087903311,107.6471,-1.84064e-05,609.56533,-0.035248365,3830.0119,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,11.015,0.090785421,111.1765,-1.767655e-05,609.56503,-0.033850682,3830.0101,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,10.6761,0.093667534,114.7059,-1.7099641e-05,609.56473,-0.032745882,3830.0082,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,10.3574,0.09654965,118.2353,-1.653756e-05,609.56443,-0.031669478,3830.0063,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,10.205,0.097990708,120,-1.6263283e-05,609.56428,-0.031144231,3830.0053,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,10.0571,0.099431768,121.7647,-1.5993801e-05,609.56413,-0.030628163,3830.0044,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,9.7738,0.10231389,125.2941,-1.5470477e-05,609.56384,-0.029625982,3830.0026,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,9.5061,0.10519601,128.8235,-1.6228271e-05,609.56356,-0.031077146,3830.0008,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,9.2526,0.10807813,132.3529,-1.4534454e-05,609.56328,-0.027833472,3829.9991,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,9.0122,0.11096033,135.8824,-1.4031107e-05,609.56302,-0.026869552,3829.9974,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,8.7841,0.11384246,139.4118,-1.3201756e-05,609.56277,-0.025281336,3829.9959,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,8.5672,0.11672458,142.9412,-1.1450842e-05,609.56254,-0.021928329,3829.9944,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,8.3607,0.1196067,146.4706,-1.278085e-05,609.56233,-0.024475284,3829.9931,0
coarse_edge_length_2p5_mm,64,20,0.2941,1,8.164,0.12248882,150,-1.2473624e-05,609.56213,-0.023886939,3829.9918,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,1.7665,0.56607938,30,-0.025691714,26.379532,-2.1291685,165.74749,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,1.581,0.63251865,33.5294,-0.028415212,26.386124,-2.3554635,165.78891,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,1.4307,0.69894132,37.0588,-0.031273643,26.392091,-2.5929977,165.8264,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,1.3066,0.76533712,40.5882,-0.0342366,26.397948,-2.839296,165.8632,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,1.2023,0.83171568,44.1176,-0.037287073,26.403418,-3.0929174,165.89757,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,1.1135,0.89808178,47.6471,-0.040411177,26.408501,-3.3527033,165.9295,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,1.0369,0.96443472,51.1765,-0.043597914,26.413193,-3.6177328,165.95899,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.9701,1.0307794,54.7059,-0.046838637,26.417492,-3.8872789,165.986,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.9115,1.0971191,58.2353,-0.050128438,26.421392,-4.1609235,166.0105,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.8847,1.1302882,60,-0.05179103,26.423189,-4.2992198,166.02179,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.8595,1.1634572,61.7647,-0.053464984,26.424883,-4.4384608,166.03244,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.8131,1.2297971,65.2941,-0.056845572,26.42796,-4.7196539,166.05177,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.7715,1.2961422,68.8235,-0.060267361,26.430616,-5.0042538,166.06846,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.7339,1.3625095,72.3529,-0.063723833,26.43258,-5.2916525,166.0808,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.6999,1.4288765,75.8824,-0.0672199,26.434404,-5.5823525,166.09226,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.6688,1.4952569,79.4118,-0.070749434,26.435796,-5.8757761,166.101,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.6403,1.5616556,82.9412,-0.074310415,26.436759,-6.1717422,166.10706,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.6142,1.6280755,86.4706,-0.077900961,26.437299,-6.4700818,166.11045,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.5901,1.6945197,90,-0.081519416,26.437418,-6.770644,166.1112,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.5679,1.7610107,93.5294,-0.08515682,26.436826,-7.0725924,166.10748,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.5472,1.8275106,97.0588,-0.088827269,26.436149,-7.3772477,166.10322,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.528,1.8940435,100.5882,-0.092521911,26.435056,-7.6837762,166.09636,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.51,1.9606126,104.1176,-0.096239813,26.433552,-7.9920863,166.0869,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.4933,2.0272226,107.6471,-0.099980285,26.431636,-8.3021063,166.07487,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.4776,2.0938959,111.1765,-0.10373182,26.429021,-8.6127716,166.05844,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.4628,2.1605879,114.7059,-0.10751646,26.426338,-8.9261015,166.04158,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.449,2.2273282,118.2353,-0.11132198,26.423242,-9.2409558,166.02213,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.4423,2.2607174,120,-0.11323244,26.42154,-9.3989399,166.01143,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.4359,2.2941198,121.7647,-0.11514799,26.419735,-9.5572882,166.00009,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.4236,2.360966,125.2941,-0.11899419,26.415818,-9.8750588,165.97548,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.4119,2.4278697,128.8235,-0.12286037,26.411489,-10.194234,165.94828,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.4008,2.4948341,132.3529,-0.12674637,26.40675,-10.514784,165.9185,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.3903,2.5618643,135.8824,-0.13065233,26.4016,-10.836706,165.88614,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.3804,2.6289598,139.4118,-0.13457871,26.396038,-11.16002,165.8512,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.3709,2.6961257,142.9412,-0.13852638,26.390064,-11.484783,165.81366,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.3619,2.7633653,146.4706,-0.14249602,26.383677,-11.811034,165.77353,0
geometry_tolerance_2p0_mm,64,1,0.2941,1,0.3533,2.8306819,150,-0.14648824,26.376876,-12.138807,165.7308,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,5.8005,0.172398,30,-0.022636181,86.618808,-6.1597804,544.24202,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,5.1816,0.1929913,33.5294,-0.023074945,86.479108,-6.2690503,543.36426,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,4.6815,0.21360633,37.0588,-0.022877556,86.357565,-6.2066877,542.60058,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,4.2705,0.23416651,40.5882,-0.022264152,86.277623,-6.0346795,542.0983,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,3.927,0.25465014,44.1176,-0.021497335,86.2365,-5.8240571,541.83991,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,3.6353,0.2750793,47.6471,-0.020799333,86.218752,-5.6337948,541.72839,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,3.3844,0.29547457,51.1765,-0.020281995,86.213174,-5.493311,541.69335,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,3.166,0.31585766,54.7059,-0.019996884,86.21164,-5.4159932,541.68371,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.974,0.33624369,58.2353,-0.019941014,86.209542,-5.4007297,541.67053,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.8865,0.34643809,60,-0.019979629,86.208238,-5.4111062,541.66234,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.804,0.35663314,61.7647,-0.020053049,86.206856,-5.4309035,541.65365,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.6523,0.37702426,65.2941,-0.020282329,86.204077,-5.4928217,541.63619,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.5163,0.39741533,68.8235,-0.020593123,86.201595,-5.5768297,541.6206,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.3935,0.41780461,72.3529,-0.02095993,86.199723,-5.6760417,541.60883,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.2821,0.438191,75.8824,-0.021364393,86.198711,-5.7855042,541.60247,0
geometry_tolerance_2p0_mm,64,2,0.2941,1,2.1807,0.45857162,79.4118,-0.021793161,86.198762,-5.9016184,541.60279,0
