case,rank_descending,element_id,x_m,span_y_mm,z_m,shell_von_mises_stress_mpa,is_critical_element,stress_limit_mpa
29,50,13879,0.26802158356666667,0.58539777333333332,0.043230375896666666,169.0975,0,220
51,1,39747,0.26619972786666668,0.61114693139999998,0.043174810706666657,221.64609999999999,1,220
51,2,39934,0.23548666633333334,0.6885550295666667,0.041926010203333336,218.67439999999999,0,220
51,3,40646,0.23853679496666666,0.62958749673333347,0.042073609930000005,205.79140000000001,0,220
51,4,40644,0.21497284866666666,0.70879183476666663,0.04081974054666667,202.726,0,220
51,5,40457,0.21362433336666664,0.71394330976666676,0.040740342190000001,197.77760000000001,0,220
51,6,40684,0.26961644489999997,0.79069030456666667,0.043274946510000002,196.34700000000001,0,220
51,7,27897,0.26672431826666665,0.58187617103333322,0.043190709003333327,195.60919999999999,0,220
51,8,39936,0.23575946686666668,0.7261678111333334,0.041940701506666671,194.8785,0,220
51,9,40563,0.19617325563333332,0.69522524910000005,0.03957743322,194.71520000000001,0,220
51,10,15190,0.19485365349999997,0.61535434603333328,0.039482172576666669,194.5617,0,220
51,11,43607,0.26777767143333336,0.65064676646666664,0.043222381423333338,192.54400000000001,0,220
51,12,43659,0.26895993946666669,0.75953688536666675,0.043256250520000004,192.44810000000001,0,220
51,13,39875,0.23619885246666669,0.6400476074,0.041963871569999998,190.44239999999999,0,220
51,14,40620,0.2709610263333333,0.57472600016666675,0.04331454634666667,187.37350000000001,0,220
51,15,42794,0.15044135849999998,0.71054048019999994,0.03566147883666667,185.8706,0,220
51,16,41029,0.17766457796666668,0.68858401693333338,0.038156123209999997,185.34110000000001,0,220
51,17,13881,0.26828659573333336,0.69940921580000004,0.043237129846666666,184.13040000000001,0,220
51,18,27895,0.26652654013333327,0.49703430459999998,0.043185826386666661,183.05029999999999,0,220
51,19,39901,0.19435957073333335,0.57142966153333341,0.039445477226666664,181.64959999999999,0,220
51,20,39983,0.21221451459999999,0.56451718170000009,0.040645370880000004,179.6883,0,220
51,21,24213,0.26592533786666667,0.35421285286900006,0.043165372063333339,179.33869999999999,0,220
51,22,13879,0.26802158356666667,0.58539777333333332,0.043230375896666666,179.2415,0,220
51,23,27808,0.21519030629999999,0.63286460743333328,-0.02705830087333333,177.67760000000001,0,220
51,24,27917,0.23639293016666665,0.57668149626666665,0.041974289963333335,177.3561,0,220
51,25,27919,0.23660813273333334,0.71061461736666665,0.041983502606666667,177.2764,0,220
51,26,40885,0.37181832393333331,0.69597078256666667,0.043282377223333335,177.2424,0,220
51,27,43054,0.13944833476666665,0.77928840363333329,0.034516397863333333,177.1266,0,220
51,28,40902,0.37306243180000004,0.69409155793333333,0.043237519759999989,176.91480000000001,0,220
51,29,40202,0.37118249136666664,0.6572942947999999,0.043305916093333334,175.11699999999999,0,220
51,30,40455,0.21339312196666663,0.57520823126666676,0.040727594246666665,174.92349999999999,0,220
51,31,42431,0.25874704123333331,0.79918526646666677,-0.028133368116666668,173.7253,0,220
51,32,43637,0.23778551816666668,0.65101421206666676,0.042040384066666665,171.49619999999999,0,220
51,33,39900,0.19462823866666668,0.5277935997333334,0.039466520149999997,171.24459999999999,0,220
51,34,27691,0.21245220799999998,0.66667709809999998,-0.026963006083333334,170.8382,0,220
51,35,39380,0.1649109175,0.62616203406666671,0.037046598889999997,169.97630000000001,0,220
51,36,40157,0.27770328523333337,0.54880257809999999,-0.028341422476666666,169.9153,0,220
51,37,27885,0.27031564710000006,0.6360644668333334,0.043296280006666667,169.5386,0,220
51,38,36621,0.37334705393333328,0.65400103146666677,0.043227837729999996,169.20099999999999,0,220
51,39,27898,0.26671181123333337,1.1287921807000001,0.04318455730666667,168.7176,0,220
51,40,43658,0.26793912056666669,1.2992994355666665,0.043220516290000004,167.37739999999999,0,220
51,41,43643,0.2700750033,0.54066159643333334,0.043290160596666662,166.99590000000001,0,220
51,42,40615,0.23713242513333332,0.66943694643333329,0.0420096914,166.8657,0,220
51,43,40617,0.26724358396666664,0.51984743909999998,0.043207089110000006,165.99979999999999,0,220
51,44,42891,0.26580245293333332,1.0485991368666665,0.043158228200000003,164.87809999999999,0,220
51,45,43079,0.23615763583333335,1.1065765479999998,0.041957539816666667,164.5043,0,220
51,46,37305,0.26027236380000002,0.67546974360000001,-0.028157533453333331,164.15280000000001,0,220
51,47,43636,0.2365582635,1.0389263820666665,0.041977946956666672,163.821,0,220
51,48,15140,0.16554244360000001,0.6871987619333334,0.037102568893333333,163.47239999999999,0,220
51,49,24205,0.23887010913333331,0.35557602103666663,0.042090502876666665,162.33080000000001,0,220
51,50,27924,0.26911296446666666,1.6606004596666668,0.043251749126666662,162.29069999999999,0,220
54,1,42431,0.25874704123333331,0.79918526646666677,-0.028133368116666668,224.66253662109375,1,220
54,2,37305,0.26027236380000002,0.67546974360000001,-0.028157533453333331,222.08824157714844,0,220
