example,entity,state,role,element_id,grid_id,vertex_index,x_m,y_m,z_m,classification,evidence_kind,receiving_for,selected_pair,projection_distance_m,coordinate_correction_m,ordinary_tolerance_m,snap_tolerance_m,weight_1,weight_2,weight_3,original_length_m,proposal_length_m,length_ratio,fractional_length_change,metric,value,text
B_rejected_length,beam_endpoint,original,,855496,510987,2,0.272971034,0.9881803989,0.03085407987,,retained,,0,,,1e-05,0.0030639880082520532,,,,0.001969564750508799,0.0036161761153545484,1.8360280434651257,0.8360280434651257,,,
B_rejected_length,beam_endpoint,final,,855496,511483,1,0.2738614082,0.9880012274,0.02910641953,,retained,,0,,,1e-05,0.0030639880082520532,,,,0.001969564750508799,0.0036161761153545484,1.8360280434651257,0.8360280434651257,,,
B_rejected_length,beam_endpoint,final,,855496,510987,2,0.272971034,0.9881803989,0.03085407987,,retained,,0,,,1e-05,0.0030639880082520532,,,,0.001969564750508799,0.0036161761153545484,1.8360280434651257,0.8360280434651257,,,
B_rejected_length,beam_endpoint,all_proposals,,855496,511483,1,0.2738614082,0.9880012274,0.02910641953,,reconstructed,,0,,,1e-05,0.0030639880082520532,,,,0.001969564750508799,0.0036161761153545484,1.8360280434651257,0.8360280434651257,,,
B_rejected_length,beam_endpoint,all_proposals,,855496,510987,2,0.2729693085980196,0.9882015150944246,0.032605101115521784,,reconstructed,,0,,,1e-05,0.0030639880082520532,,,,0.001969564750508799,0.0036161761153545484,1.8360280434651257,0.8360280434651257,,,
B_rejected_length,beam_endpoint,original,,856085,511923,1,0.2748020887,0.9878336191,0.03085974231,,retained,,1,,,1e-05,0.0030639880082520532,,,,0.001996775679984128,0.0036312504411104393,1.8185570254638235,0.8185570254638234,,,
B_rejected_length,beam_endpoint,original,,856085,511483,2,0.2738614082,0.9880012274,0.02910641953,,retained,,1,,,1e-05,0.0030639880082520532,,,,0.001996775679984128,0.0036312504411104393,1.8185570254638235,0.8185570254638234,,,
B_rejected_length,beam_endpoint,final,,856085,511923,1,0.2748020887,0.9878336191,0.03085974231,,retained,,1,,,1e-05,0.0030639880082520532,,,,0.001996775679984128,0.0036312504411104393,1.8185570254638235,0.8185570254638234,,,
B_rejected_length,beam_endpoint,final,,856085,511483,2,0.2738614082,0.9880012274,0.02910641953,,retained,,1,,,1e-05,0.0030639880082520532,,,,0.001996775679984128,0.0036312504411104393,1.8185570254638235,0.8185570254638234,,,
B_rejected_length,beam_endpoint,all_proposals,,856085,511923,1,0.2748014938864193,0.9878536906149246,0.03261076705347765,,reconstructed,,1,,,1e-05,0.0030639880082520532,,,,0.001996775679984128,0.0036312504411104393,1.8185570254638235,0.8185570254638234,,,
B_rejected_length,beam_endpoint,all_proposals,,856085,511483,2,0.2738614082,0.9880012274,0.02910641953,,reconstructed,,1,,,1e-05,0.0030639880082520532,,,,0.001996775679984128,0.0036312504411104393,1.8185570254638235,0.8185570254638234,,,
B_rejected_length,beam_endpoint,original,,856621,512322,1,0.2757427692,0.9876660705,0.03261306509,,retained,,1,,,1e-05,0.0030639880082520532,,,,0.0019967706696837157,0.0009597946678601,0.4806734606193557,0.5193265393806443,,,
B_rejected_length,beam_endpoint,original,,856621,511923,2,0.2748020887,0.9878336191,0.03085974231,,retained,,1,,,1e-05,0.0030639880082520532,,,,0.0019967706696837157,0.0009597946678601,0.4806734606193557,0.5193265393806443,,,
B_rejected_length,beam_endpoint,final,,856621,512322,1,0.2757427692,0.9876660705,0.03261306509,,retained,,1,,,1e-05,0.0030639880082520532,,,,0.0019967706696837157,0.0009597946678601,0.4806734606193557,0.5193265393806443,,,
B_rejected_length,beam_endpoint,final,,856621,511923,2,0.2748020887,0.9878336191,0.03085974231,,retained,,1,,,1e-05,0.0030639880082520532,,,,0.0019967706696837157,0.0009597946678601,0.4806734606193557,0.5193265393806443,,,
B_rejected_length,beam_endpoint,all_proposals,,856621,512322,1,0.2757427692,0.9876660705,0.03261306509,,reconstructed,,1,,,1e-05,0.0030639880082520532,,,,0.0019967706696837157,0.0009597946678601,0.4806734606193557,0.5193265393806443,,,
B_rejected_length,beam_endpoint,all_proposals,,856621,511923,2,0.2748014938864193,0.9878536906149246,0.03261076705347765,,reconstructed,,1,,,1e-05,0.0030639880082520532,,,,0.0019967706696837157,0.0009597946678601,0.4806734606193557,0.5193265393806443,,,
B_rejected_length,beam_endpoint,original,,857178,512788,1,0.276464045,0.9875375032,0.02425538376,,retained,,0,,,1e-05,0.0030639880082520532,,,,0.005524609170629119,0.005524609170629119,1.0,0.0,,,
B_rejected_length,beam_endpoint,original,,857178,511483,2,0.2738614082,0.9880012274,0.02910641953,,retained,,0,,,1e-05,0.0030639880082520532,,,,0.005524609170629119,0.005524609170629119,1.0,0.0,,,
B_rejected_length,beam_endpoint,final,,857178,512788,1,0.276464045,0.9875375032,0.02425538376,,retained,,0,,,1e-05,0.0030639880082520532,,,,0.005524609170629119,0.005524609170629119,1.0,0.0,,,
B_rejected_length,beam_endpoint,final,,857178,511483,2,0.2738614082,0.9880012274,0.02910641953,,retained,,0,,,1e-05,0.0030639880082520532,,,,0.005524609170629119,0.005524609170629119,1.0,0.0,,,
B_rejected_length,beam_endpoint,all_proposals,,857178,512788,1,0.276464045,0.9875375032,0.02425538376,,reconstructed,,0,,,1e-05,0.0030639880082520532,,,,0.005524609170629119,0.005524609170629119,1.0,0.0,,,
B_rejected_length,beam_endpoint,all_proposals,,857178,511483,2,0.2738614082,0.9880012274,0.02910641953,,reconstructed,,0,,,1e-05,0.0030639880082520532,,,,0.005524609170629119,0.005524609170629119,1.0,0.0,,,
B_rejected_length,skin_vertex,unchanged,,449949,225632,1,0.27079635858,0.9859817028,0.032624162733,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,449949,225633,2,0.27167299389,0.98954105377,0.032587669789,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,449949,225444,3,0.26837077736,0.9882774353,0.032578684389,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,449950,225454,1,0.26849627494,0.99146705865,0.032544292509,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,449950,225444,2,0.26837077736,0.9882774353,0.032578684389,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,449950,225633,3,0.27167299389,0.98954105377,0.032587669789,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,449971,225633,1,0.27167299389,0.98954105377,0.032587669789,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,449971,225644,2,0.27127310633,0.99290204048,0.032548625022,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,449971,225454,3,0.26849627494,0.99146705865,0.032544292509,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450316,225632,1,0.27079635858,0.9859817028,0.032624162733,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450316,225635,2,0.27333724498,0.98682886362,0.032622016966,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450316,225633,3,0.27167299389,0.98954105377,0.032587669789,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450317,225635,1,0.27333724498,0.98682886362,0.032622016966,,retained,A_proposed_not_receiving,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450317,225636,2,0.27528214454,0.98893362283,0.032598551362,,retained,A_proposed_not_receiving,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450317,225633,3,0.27167299389,0.98954105377,0.032587669789,,retained,A_proposed_not_receiving,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450321,225634,1,0.27327299118,0.98378229141,0.032656900584,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450321,225635,2,0.27333724498,0.98682886362,0.032622016966,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450321,225632,3,0.27079635858,0.9859817028,0.032624162733,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450323,225639,1,0.27872630953,0.98358184099,0.032658848911,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450323,225638,2,0.2759809494,0.98550194501,0.032638125121,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450323,225637,3,0.27618777751,0.98184388875,0.032680373638,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450324,225634,1,0.27327299118,0.98378229141,0.032656900584,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450324,225637,2,0.27618777751,0.98184388875,0.032680373638,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450324,225638,3,0.2759809494,0.98550194501,0.032638125121,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450325,225635,1,0.27333724498,0.98682886362,0.032622016966,,retained,B_proposed_not_receiving,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450325,225638,2,0.2759809494,0.98550194501,0.032638125121,,retained,B_proposed_not_receiving,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450325,225636,3,0.27528214454,0.98893362283,0.032598551362,,retained,B_proposed_not_receiving,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450326,225648,1,0.27771490812,0.99126160144,0.032570660114,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450326,225636,2,0.27528214454,0.98893362283,0.032598551362,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450326,225640,3,0.27885600924,0.98767763376,0.032611329108,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450328,225635,1,0.27333724498,0.98682886362,0.032622016966,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450328,225634,2,0.27327299118,0.98378229141,0.032656900584,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450328,225638,3,0.2759809494,0.98550194501,0.032638125121,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450331,225640,1,0.27885600924,0.98767763376,0.032611329108,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450331,225639,2,0.27872630953,0.98358184099,0.032658848911,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450331,225642,3,0.28101417422,0.98523128032,0.032637756317,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450332,225639,1,0.27872630953,0.98358184099,0.032658848911,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450332,225640,2,0.27885600924,0.98767763376,0.032611329108,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450332,225638,3,0.2759809494,0.98550194501,0.032638125121,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450333,225638,1,0.2759809494,0.98550194501,0.032638125121,,retained,C,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450333,225640,2,0.27885600924,0.98767763376,0.032611329108,,retained,C,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450333,225636,3,0.27528214454,0.98893362283,0.032598551362,,retained,C,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450334,225643,1,0.28140833973,0.99086833,0.032571997493,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450334,225640,2,0.27885600924,0.98767763376,0.032611329108,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450334,225796,3,0.28275510668,0.98794287443,0.03260442242,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450335,225644,1,0.27127310633,0.99290204048,0.032548625022,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450335,225633,2,0.27167299389,0.98954105377,0.032587669789,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450335,225646,3,0.2743576467,0.99188774824,0.032564487308,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450336,225636,1,0.27528214454,0.98893362283,0.032598551362,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450336,225646,2,0.2743576467,0.99188774824,0.032564487308,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450336,225633,3,0.27167299389,0.98954105377,0.032587669789,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450342,225646,1,0.2743576467,0.99188774824,0.032564487308,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450342,225636,2,0.27528214454,0.98893362283,0.032598551362,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450342,225648,3,0.27771490812,0.99126160144,0.032570660114,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450346,225643,1,0.28140833973,0.99086833,0.032571997493,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450346,225648,2,0.27771490812,0.99126160144,0.032570660114,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450346,225640,3,0.27885600924,0.98767763376,0.032611329108,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450650,225642,1,0.28101417422,0.98523128032,0.032637756317,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450650,225796,2,0.28275510668,0.98794287443,0.03260442242,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
B_rejected_length,skin_vertex,unchanged,,450650,225640,3,0.27885600924,0.98767763376,0.032611329108,,retained,,,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,beam_endpoint,original,B,829109,491572,1,0.2410682142,1.003809214,0.03041937388,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,beam_endpoint,original,C,829109,491564,2,0.2410609424,1.005088568,0.02910641953,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,beam_endpoint,final,B,829109,491572,1,0.2410244087,1.003822342,0.03171672181,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,beam_endpoint,final,C,829109,491564,2,0.2409792893,1.005117243,0.03170182337,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,beam_endpoint,original,A,829120,491584,1,0.2410754859,1.002529979,0.03173232824,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,beam_endpoint,original,B,829120,491572,2,0.2410682142,1.003809214,0.03041937388,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,beam_endpoint,final,A,829120,491584,1,0.2410754859,1.002529979,0.03173232824,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,beam_endpoint,final,B,829120,491572,2,0.2410244087,1.003822342,0.03171672181,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448671,224807,1,0.2384712547,1.0037429332,0.031631316989,,retained,B,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448671,224811,2,0.24044643342,1.0061464309,0.031673688441,,retained,B,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448671,225012,3,0.24165087938,1.0031592845,0.031744584441,,retained,B,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449087,224811,1,0.24044643342,1.0061464309,0.031673688441,,retained,C,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449087,225010,2,0.24340343475,1.0054152011,0.031774796545,,retained,C,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449087,225012,3,0.24165087938,1.0031592845,0.031744584441,,retained,C,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448649,225012,1,0.24165087938,1.0031592845,0.031744584441,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448649,224809,2,0.24011045694,1.0008419752,0.031718857586,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448649,225009,3,0.24313376843,1.0000511407,0.031823977828,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448665,224807,1,0.2384712547,1.0037429332,0.031631316989,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448665,224805,2,0.23600655794,1.0051298141,0.03152622655,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448665,224804,3,0.23577830195,1.0023095607,0.031546920537,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448669,224807,1,0.2384712547,1.0037429332,0.031631316989,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448669,224808,2,0.23800598084,1.0069178342,0.031580939888,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448669,224805,3,0.23600655794,1.0051298141,0.03152622655,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448672,224804,1,0.23577830195,1.0023095607,0.031546920537,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448672,224794,2,0.23770210146,1.0008931159,0.031633429229,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448672,224807,3,0.2384712547,1.0037429332,0.031631316989,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448673,224807,1,0.2384712547,1.0037429332,0.031631316989,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448673,224811,2,0.24044643342,1.0061464309,0.031673688441,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448673,224808,3,0.23800598084,1.0069178342,0.031580939888,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448674,224812,1,0.23961763083,1.00879395,0.031617905944,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448674,224808,2,0.23800598084,1.0069178342,0.031580939888,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448674,224811,3,0.24044643342,1.0061464309,0.031673688441,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448676,224809,1,0.24011045694,1.0008419752,0.031718857586,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448676,224807,2,0.2384712547,1.0037429332,0.031631316989,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448676,224794,3,0.23770210146,1.0008931159,0.031633429229,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448677,225012,1,0.24165087938,1.0031592845,0.031744584441,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448677,224807,2,0.2384712547,1.0037429332,0.031631316989,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,448677,224809,3,0.24011045694,1.0008419752,0.031718857586,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449084,225008,1,0.24214105308,1.0083800554,0.031704630702,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449084,224812,2,0.23961763083,1.00879395,0.031617905944,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449084,224811,3,0.24044643342,1.0061464309,0.031673688441,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449088,225008,1,0.24214105308,1.0083800554,0.031704630702,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449088,224811,2,0.24044643342,1.0061464309,0.031673688441,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449088,225010,3,0.24340343475,1.0054152011,0.031774796545,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449090,225010,1,0.24340343475,1.0054152011,0.031774796545,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449090,225011,2,0.24523378908,1.0073333978,0.031808633357,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449090,225008,3,0.24214105308,1.0083800554,0.031704630702,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449093,225010,1,0.24340343475,1.0054152011,0.031774796545,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449093,225013,2,0.2468779385,1.004143238,0.031891148537,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449093,225011,3,0.24523378908,1.0073333978,0.031808633357,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449094,225012,1,0.24165087938,1.0031592845,0.031744584441,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449094,225009,2,0.24313376843,1.0000511407,0.031823977828,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449094,225014,3,0.24496114253,1.0021296739,0.031856141984,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449097,225013,1,0.2468779385,1.004143238,0.031891148537,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449097,225010,2,0.24340343475,1.0054152011,0.031774796545,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449097,225014,3,0.24496114253,1.0021296739,0.031856141984,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449099,225012,1,0.24165087938,1.0031592845,0.031744584441,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449099,225014,2,0.24496114253,1.0021296739,0.031856141984,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,skin_vertex,unchanged,,449099,225010,3,0.24340343475,1.0054152011,0.031774796545,,retained,,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,beam_endpoint,original,Q,803635,472299,1,0.2100224048,1.119857907,0.02910641953,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,beam_endpoint,original,,803635,470890,2,0.2078156173,1.12067759,0.02425538376,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,beam_endpoint,final,Q,803635,472299,1,0.2100224048,1.119857907,0.02910641953,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,beam_endpoint,final,,803635,470890,2,0.2078156173,1.12067759,0.02425538376,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,beam_endpoint,original,,805282,473503,1,0.2122220099,1.119064808,0.02425538376,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,beam_endpoint,original,Q,805282,472299,2,0.2100224048,1.119857907,0.02910641953,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,beam_endpoint,final,,805282,473503,1,0.2122220099,1.119064808,0.02425538376,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,beam_endpoint,final,Q,805282,472299,2,0.2100224048,1.119857907,0.02910641953,,retained,,1,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,skin_vertex,unchanged,,453875,224308,1,0.20980779826,1.1190539598,0.029111338779,,retained,Q,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,skin_vertex,unchanged,,453875,227403,2,0.20890186727,1.1218414306,0.029031692072,,retained,Q,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
finite_offset,skin_vertex,unchanged,,453875,227609,3,0.21216130256,1.1213064193,0.029217204079,,retained,Q,0,,,1e-05,0.0030639880082520532,,,,,,,,,,
two_node,node,original,B,448671,491572,,0.2410682142,1.003809214,0.03041937388,snapped_to_shell_projection,retained,,,0.0012981536581155868,0.001298153657195304,1e-05,0.0030639880082520532,0.12197145389541975,0.19813861956777326,0.679889926536807,,,,,,,
two_node,node,final,B,448671,491572,,0.2410244087,1.003822342,0.03171672181,snapped_to_shell_projection,retained,,,0.0012981536581155868,0.001298153657195304,1e-05,0.0030639880082520532,0.12197145389541975,0.19813861956777326,0.679889926536807,,,,,,,
two_node,node,projection,B,448671,491572,,0.24102440867508027,1.003822342044646,0.03171672180962765,snapped_to_shell_projection,reconstructed,,,0.0012981536581155868,0.001298153657195304,1e-05,0.0030639880082520532,0.12197145389541975,0.19813861956777326,0.679889926536807,,,,,,,
two_node,node,original,C,449087,491564,,0.2410609424,1.005088568,0.02910641953,snapped_to_shell_projection,retained,,,0.0025968462712109477,0.0025968462752060154,1e-05,0.0030639880082520532,0.6220214761138181,0.04427889741165532,0.3336996264745266,,,,,,,
