point,velocity_mps,four_point_reduced_frequency,four_point_frequency_Hz,four_point_damping_g,eighteen_point_reduced_frequency,eighteen_point_frequency_Hz,eighteen_point_damping_g
7,72.352900000000005,5.5595999999999997,237.51902999999999,0.00010042511,5.5414000000000003,236.73948999999999,-0.0078011260999999998
7,75.882400000000004,5.3006000000000002,237.50017,-0.00016321707,5.2830000000000004,236.70966000000001,-0.0079460759999999998
7,79.411799999999999,5.0646000000000004,237.48060000000001,-0.00042681392000000002,5.0475000000000003,236.68033,-0.0080920408000000003
7,82.941199999999995,4.8487,237.46030999999999,-0.00069036909,4.8322000000000003,236.65153000000001,-0.0082353332999999997
7,86.470600000000005,4.6504000000000003,237.4393,-0.00095387855999999995,4.6344000000000003,236.62326999999999,-0.0083738448000000004
7,90,4.4676,237.41757000000001,-0.0012173380999999999,4.4520999999999997,236.59555,-0.0085065104000000002
7,93.529399999999995,4.2986000000000004,237.39511999999999,-0.0014807431999999999,4.2835999999999999,236.56827999999999,-0.0086344561999999996
7,97.058800000000005,4.1418999999999997,237.37196,-0.0017440893,4.1273999999999997,236.54123000000001,-0.0087610234999999995
7,100.5882,3.9961000000000002,237.34807000000001,-0.0020073712,3.9821,236.51423,-0.0088887431000000006
7,104.1176,3.8603000000000001,237.32346000000001,-0.0022705838999999999,3.8466999999999998,236.48713000000001,-0.0090192556999999993
7,107.64709999999999,3.7332999999999998,237.29812999999999,-0.0025337291999999998,3.7201,236.45981,-0.0091535330999999998
7,111.1765,3.6143999999999998,237.27207000000001,-0.0027967862,3.6015999999999999,236.43219999999999,-0.0092920429000000002
7,114.7059,3.5028000000000001,237.24529999999999,-0.0030597562999999999,3.4904000000000002,236.40425999999999,-0.0094349168000000001
7,118.2353,3.3978000000000002,237.21780000000001,-0.0033226329000000001,3.3858000000000001,236.37597,-0.0095820518999999993
7,120,3.3477000000000001,237.20377999999999,-0.0034540338999999999,3.3357999999999999,236.36169000000001,-0.0096571451999999999
7,121.7647,3.2989999999999999,237.18958000000001,-0.0035854088999999999,3.2871999999999999,236.34733,-0.0097332067000000001
7,125.2941,3.2056,237.16063,-0.0038480772000000002,3.1943000000000001,236.31834000000001,-0.0098880737999999992
7,128.8235,3.1173999999999999,237.13095999999999,-0.0041106299000000001,3.1063999999999998,236.28901999999999,-0.010046266
7,132.35290000000001,3.0339,237.10055,-0.0043730590000000003,3.0230999999999999,236.25937999999999,-0.010207252999999999
7,135.88239999999999,2.9546999999999999,237.06942000000001,-0.0046353634999999997,2.9441999999999999,236.22942,-0.010370623000000001
7,139.4118,2.8795000000000002,237.03756000000001,-0.0048975199000000002,2.8693,236.19911999999999,-0.010536075000000001
7,142.94120000000001,2.8079999999999998,237.00496999999999,-0.0051595267,2.7980999999999998,236.16846000000001,-0.010703401
7,146.47059999999999,2.7400000000000002,236.97164000000001,-0.0054213750999999996,2.7303000000000002,236.13741999999999,-0.010872440000000001
7,150,2.6751,236.93756999999999,-0.0056830567000000004,2.6657000000000002,236.10597000000001,-0.011043066000000001
8,30,19.740500000000001,349.68389999999999,9.1631877999999996e-06,19.740500000000001,349.68364000000003,-4.8936178000000002e-06
8,33.529400000000003,17.662500000000001,349.68389000000002,8.9622140000000003e-06,17.662500000000001,349.68358000000001,-5.5791286000000001e-06
8,37.058799999999998,15.980399999999999,349.68387999999999,8.7611834999999999e-06,15.980399999999999,349.68351999999999,-6.2456580000000003e-06
8,40.588200000000001,14.5908,349.68387000000001,8.5600988000000003e-06,14.5908,349.68344000000002,-6.8739290999999996e-06
8,44.117600000000003,13.423500000000001,349.68385999999998,8.3589624999999998e-06,13.423500000000001,349.68335999999999,-7.4580862999999996e-06
8,47.647100000000002,12.4292,349.68385000000001,8.1577717000000003e-06,12.4292,349.68326999999999,-7.9982778999999992e-06
8,51.176499999999997,11.571999999999999,349.68383999999998,7.9565403e-06,11.571999999999999,349.68317999999999,-8.4965065000000002e-06
8,54.7059,10.8254,349.68383,7.7552650999999993e-06,10.8254,349.68308000000002,-8.9432693999999995e-06
8,58.235300000000002,10.1693,349.68382000000003,7.5539487999999998e-06,10.1693,349.68299000000002,-9.3246264999999996e-06
8,60,9.8702000000000005,349.68380999999999,7.4532759999999996e-06,9.8702000000000005,349.68293999999997,-9.4886678000000004e-06
8,61.764699999999998,9.5882000000000005,349.68380999999999,7.3525939e-06,9.5882000000000005,349.68290000000002,-9.6345271999999994e-06
8,65.2941,9.0699000000000005,349.68380000000002,7.1512030000000001e-06,9.0699000000000005,349.68279999999999,-9.8717310000000005e-06
8,68.823499999999996,8.6047999999999991,349.68378000000001,6.9497785000000003e-06,8.6047999999999991,349.68272000000002,-1.0037598999999999e-05
8,72.352900000000005,8.1851000000000003,349.68376999999998,6.7483228999999999e-06,8.1850000000000005,349.68263000000002,-1.0134772999999999e-05
8,75.882400000000004,7.8044000000000002,349.68376000000001,6.5468330999999999e-06,7.8042999999999996,349.68256000000002,-1.016704e-05
8,79.411799999999999,7.4574999999999996,349.68374,6.3453227999999997e-06,7.4574999999999996,349.68248,-1.015018e-05
8,82.941199999999995,7.1402000000000001,349.68373000000003,6.1437891000000002e-06,7.1401000000000003,349.68241999999998,-1.0106362e-05
8,86.470600000000005,6.8487,349.68371999999999,5.9422340000000001e-06,6.8487,349.68234999999999,-1.0052071000000001e-05
8,90,6.5801999999999996,349.68369999999999,5.7406603000000003e-06,6.5800999999999998,349.68229000000002,-9.9993435999999999e-06
8,93.529399999999995,6.3318000000000003,349.68369000000001,5.5390701000000004e-06,6.3318000000000003,349.68223999999998,-9.9569443999999996e-06
8,97.058800000000005,6.1016000000000004,349.68367000000001,5.3374656999999998e-06,6.1016000000000004,349.68218999999999,-9.9311678e-06
8,100.5882,5.8875000000000002,349.68365,5.1358497000000003e-06,5.8875000000000002,349.68214,-9.9261499999999998e-06
8,104.1176,5.6879,349.68364000000003,4.9342244999999996e-06,5.6879,349.68209999999999,-9.9400448999999995e-06
8,107.64709999999999,5.5014000000000003,349.68362000000002,4.7325863000000001e-06,5.5014000000000003,349.68205,-9.9672651999999994e-06
8,111.1765,5.3268000000000004,349.68360000000001,4.5309490999999999e-06,5.3268000000000004,349.68202000000002,-1.0003290000000001e-05
8,114.7059,5.1628999999999996,349.68358999999998,4.3293095000000004e-06,5.1628999999999996,349.68198000000001,-1.0044631e-05
8,118.2353,5.0087999999999999,349.68356999999997,4.1276695000000002e-06,5.0087000000000002,349.68194999999997,-1.0088637999999999e-05
8,120,4.9351000000000003,349.68356,4.0268501000000002e-06,4.9351000000000003,349.68193000000002,-1.0111001e-05
8,121.7647,4.8635999999999999,349.68355000000003,3.9260313999999997e-06,4.8635999999999999,349.68191000000002,-1.0133331e-05
8,125.2941,4.7266000000000004,349.68353000000002,3.7243975000000001e-06,4.7266000000000004,349.68187999999998,-1.017725e-05
8,128.8235,4.5971000000000002,349.68351999999999,3.5227697000000002e-06,4.5971000000000002,349.68185,-1.0219345e-05
8,132.35290000000001,4.4744999999999999,349.68349999999998,3.3211504000000001e-06,4.4744999999999999,349.68182999999999,-1.0258865e-05
8,135.88239999999999,4.3582999999999998,349.68347999999997,3.1195355999999999e-06,4.3582999999999998,349.68180000000001,-1.0295945000000001e-05
8,139.4118,4.2478999999999996,349.68346000000003,2.9179392999999999e-06,4.2478999999999996,349.68178,-1.0332067e-05
8,142.94120000000001,4.1430999999999996,349.68344000000002,2.7163574999999999e-06,4.1429999999999998,349.68176,-1.0368585999999999e-05
8,146.47059999999999,4.0431999999999997,349.68342000000001,2.5147921000000002e-06,4.0431999999999997,349.68173000000002,-1.0406582e-05
8,150,3.9481000000000002,349.68340000000001,2.3132455e-06,3.9481000000000002,349.68171000000001,-1.0446914e-05
9,30,20.771100000000001,367.94038,-0.00079200120000000004,20.760200000000001,367.74736000000001,-0.0038970279999999999
9,33.529400000000003,18.584299999999999,367.93288999999999,-0.00086285124,18.5733,367.71458999999999,-0.0042431073
9,37.058799999999998,16.814,367.92545999999999,-0.00093371191999999995,16.802600000000002,367.67644000000001,-0.0045882622999999997
9,40.588200000000001,15.351599999999999,367.91809000000001,-0.0010045839,15.339700000000001,367.63225,-0.0049984006000000003
9,44.117600000000003,14.123200000000001,367.91079000000002,-0.001075468,14.1106,367.58238999999998,-0.0054956034000000001
9,47.647100000000002,13.0768,367.90354000000002,-0.0011463668000000001,13.0634,367.52755000000002,-0.0060826370000000001
9,51.176499999999997,12.1747,367.89636000000002,-0.0012172769999999999,12.160500000000001,367.46850999999998,-0.0067561132000000003
9,54.7059,11.388999999999999,367.88925,-0.0012882015000000001,11.374000000000001,367.40582000000001,-0.0075011762999999997
9,58.235300000000002,10.698600000000001,367.88218999999998,-0.0013591409000000001,10.682700000000001,367.33828,-0.0082331464000000004
9,60,10.383800000000001,367.87869000000001,-0.0013946165,10.3675,367.30202000000003,-0.0085680974000000003
9,61.764699999999998,10.087,367.87520000000001,-0.0014300961000000001,10.0703,367.26373000000001,-0.0088729937999999994
9,65.2941,9.5416000000000007,367.86827,-0.0015010678999999999,9.5237999999999996,367.18002999999999,-0.0093733601000000003
9,68.823499999999996,9.0520999999999994,367.8614,-0.001572057,9.0329999999999995,367.08537000000001,-0.0097056811000000003
9,72.352900000000005,8.6104000000000003,367.85458999999997,-0.0016430644,8.5899000000000001,366.97838000000002,-0.0098534048999999995
9,75.882400000000004,8.2097999999999995,367.84784999999999,-0.0017140930000000001,8.1876999999999995,366.85809,-0.0098082032000000006
9,79.411799999999999,7.8446999999999996,367.84116,-0.0017851398000000001,7.8209,366.72406000000001,-0.0095696527000000003
9,82.941199999999995,7.5107999999999997,367.83454,-0.0018562075000000001,7.4851999999999999,366.58085999999997,-0.0091799645000000003
9,86.470600000000005,7.2041000000000004,367.82798000000003,-0.0019272974,7.1768999999999998,366.43707000000001,-0.0087077412000000007
9,90,6.9215,367.82148000000001,-0.0019984105000000001,6.8928000000000003,366.30005999999997,-0.0082053413000000002
9,93.529399999999995,6.6601999999999997,367.81504999999999,-0.0020695478,6.6304999999999996,366.17604999999998,-0.0077112967000000001
9,97.058800000000005,6.4179000000000004,367.80867000000001,-0.0021407105999999999,6.3875000000000002,366.07026000000002,-0.0072536281000000003
9,100.5882,6.1925999999999997,367.80234999999999,-0.0022119000000000002,6.1619999999999999,365.98705000000001,-0.0068523365000000003
9,104.1176,5.9824999999999999,367.79610000000002,-0.0022831174,5.9522000000000004,365.93007999999998,-0.0065210620999999998
9,107.64709999999999,5.7862999999999998,367.78989999999999,-0.0023543662000000002,5.7565999999999997,365.89981999999998,-0.0062612928999999998
9,111.1765,5.6025,367.78377,-0.0024256436000000001,5.5736999999999997,365.8913,-0.0060586509000000004
9,114.7059,5.4299999999999997,367.77769000000001,-0.0024969533999999998,5.4023000000000003,365.89958999999999,-0.0058998990000000001
9,118.2353,5.2679,367.77168,-0.0025682969000000002,5.2412999999999998,365.92041,-0.0057745673999999997
9,120,5.1902999999999997,367.76868999999999,-0.0026039818999999999,5.1645000000000003,365.93432999999999,-0.0057217850999999997
9,121.7647,5.1151,367.76571999999999,-0.0026396760000000001,5.0898000000000003,365.95001999999999,-0.0056744194999999997
9,125.2941,4.9709000000000003,367.75981999999999,-0.0027110924000000002,4.9469000000000003,365.98514999999998,-0.0055930342000000003
9,128.8235,4.8346999999999998,367.75398000000001,-0.0027825480000000001,4.8118999999999996,366.02285999999998,-0.0055254674999999998
9,132.35290000000001,4.7057000000000002,367.7482,-0.0028540447999999999,4.6840999999999999,366.06056000000001,-0.0054679697999999999
9,135.88239999999999,4.5834000000000001,367.74248,-0.0029255868999999999,4.5628000000000002,366.09589,-0.0054177579000000003
9,139.4118,4.4672999999999998,367.73682000000002,-0.0029971724999999999,4.4477000000000002,366.12669,-0.0053728485999999997
9,142.94120000000001,4.3569000000000004,367.73120999999998,-0.0030688059999999999,4.3381999999999996,366.15215999999998,-0.0053326883999999996
9,146.47059999999999,4.2518000000000002,367.72566,-0.0031404900000000001,4.2339000000000002,366.17282999999998,-0.0052977887000000001
9,150,4.1516999999999999,367.72017,-0.0032122271999999999,4.1344000000000003,366.1893,-0.0052684606000000002
10,30,20.907699999999998,370.36095,-0.00012378131000000001,20.891200000000001,370.06736999999998,-0.0042655280000000002
10,33.529400000000003,18.706499999999998,370.35149000000001,-0.00025011636000000001,18.688600000000001,369.99880999999999,-0.0047324011999999999
10,37.058799999999998,16.924399999999999,370.34172000000001,-0.00037644659999999999,16.9054,369.9246,-0.0051450645000000001
10,40.588200000000001,15.452299999999999,370.33163000000002,-0.00050277120000000002,15.4322,369.84884,-0.0054949826
10,44.117600000000003,14.2158,370.32121000000001,-0.00062908929000000003,14.194699999999999,369.77350999999999,-0.0057866649999999999
10,47.647100000000002,13.1623,370.31047999999998,-0.00075540358000000004,13.140599999999999,369.69958000000003,-0.0060287563999999998
10,51.176499999999997,12.254200000000001,370.29944,-0.000881706,12.231999999999999,369.62745999999999,-0.0062284845
10,54.7059,11.4633,370.28807,-0.0010079991999999999,11.4406,369.55727000000002,-0.0063894794000000001
10,58.235300000000002,10.7682,370.27638000000002,-0.0011342824,10.7453,369.48894000000001,-0.0065167478999999997
10,60,10.4513,370.27042,-0.0011974199,10.4283,369.45558,-0.0065694886999999999
10,61.764699999999998,10.1525,370.26438000000002,-0.0012605545000000001,10.1295,369.42286999999999,-0.0066158917000000003
10,65.2941,9.6034000000000006,370.25205,-0.0013868145000000001,9.5802999999999994,369.35982000000001,-0.0066929679000000001
10,68.823499999999996,9.1105999999999998,370.23941000000002,-0.0015130615,9.0875000000000004,369.30045000000001,-0.0067552439999999997
10,72.352900000000005,8.6659000000000006,370.22645,-0.0016392944,8.6428999999999991,369.24518,-0.0068103521999999996
10,75.882400000000004,8.2624999999999993,370.21316999999999,-0.0017655157999999999,8.2398000000000007,369.19416000000001,-0.0068652640999999999
10,79.411799999999999,7.8949999999999996,370.19958000000003,-0.0018917172999999999,7.8726000000000003,369.1474,-0.0069255371999999999
10,82.941199999999995,7.5587999999999997,370.18565999999998,-0.0020179015000000001,7.5366999999999997,369.10453000000001,-0.0069909317000000004
10,86.470600000000005,7.25,370.17142999999999,-0.0021440671,7.2282999999999999,369.06484,-0.0070551314999999998
10,90,6.9653999999999998,370.15688,-0.0022702129000000001,6.9442000000000004,369.02773999999999,-0.0071128852999999999
10,93.529399999999995,6.7023000000000001,370.14201000000003,-0.0023963376999999999,6.6814999999999998,368.99275,-0.0071604544000000003
10,97.058800000000005,6.4583000000000004,370.12682000000001,-0.0025224399999999999,6.4379,368.95949999999999,-0.0071953764999999996
10,100.5882,6.2313999999999998,370.11131999999998,-0.0026485185,6.2115,368.92768999999998,-0.0072162016000000004
10,104.1176,6.0198999999999998,370.09550000000002,-0.0027745716999999998,6.0004999999999997,368.89710000000002,-0.007222259
10,107.64709999999999,5.8223000000000003,370.07936000000001,-0.0029006016999999999,5.8032000000000004,368.86757999999998,-0.0072148324999999998
10,111.1765,5.6372,370.06290000000001,-0.0030265997999999999,5.6185999999999998,368.83911999999998,-0.0072003001000000002
10,114.7059,5.4634999999999998,370.04613000000001,-0.0031525678000000001,5.4452999999999996,368.81168000000002,-0.0071846784
10,118.2353,5.3002000000000002,370.02904000000001,-0.0032785039999999998,5.2824,368.78519999999997,-0.0071723810999999998
10,120,5.2221000000000002,370.02037999999999,-0.0033414596,5.2045000000000003,368.77229,-0.0071684964
10,121.7647,5.1463000000000001,370.01164,-0.0034044065000000002,5.1288999999999998,368.75959,-0.0071665237
10,125.2941,5.0011000000000001,369.99392,-0.0035302734000000001,4.9840999999999998,368.73478,-0.0071691658999999998
10,128.8235,4.8639000000000001,369.97588999999999,-0.0036561025999999998,4.8472,368.71066999999999,-0.0071815116
10,132.35290000000001,4.7339000000000002,369.95753000000002,-0.0037818919999999998,4.7176999999999998,368.68720000000002,-0.0072040795000000001
10,135.88239999999999,4.6106999999999996,369.93887000000001,-0.0039076429000000001,4.5948000000000002,368.66431,-0.0072368581000000001
10,139.4118,4.4938000000000002,369.91989000000001,-0.0040333456,4.4782999999999999,368.64197000000001,-0.0072794429000000004
10,142.94120000000001,4.3826000000000001,369.90059000000002,-0.0041590013000000004,4.3673999999999999,368.62018999999998,-0.0073307064000000003
10,146.47059999999999,4.2767999999999997,369.88098000000002,-0.0042846070999999998,4.2618999999999998,368.59893,-0.0073885749999999997
10,150,4.1759000000000004,369.86106000000001,-0.0044101603000000003,4.1614000000000004,368.57817999999997,-0.0074512954999999999
11,30,28.835999999999999,510.80284999999998,0.00020468171,28.820499999999999,510.52859999999998,-0.0029867229000000001
11,33.529400000000003,25.8003,510.79511000000002,0.00012549301999999999,25.784500000000001,510.48385999999999,-0.0033996729000000002
11,37.058799999999998,23.342700000000001,510.78717999999998,4.6306140999999999e-05,23.326499999999999,510.43159000000003,-0.0037887069000000001
11,40.588200000000001,21.3126,510.77904999999998,-3.2879144000000002e-05,21.2956,510.37121000000002,-0.0041505765000000002
11,44.117600000000003,19.607299999999999,510.77073000000001,-0.00011206307000000001,19.589300000000001,510.30211000000003,-0.0044859434999999998
11,47.647100000000002,18.154499999999999,510.76220999999998,-0.00019124809,18.135400000000001,510.22487999999998,-0.0047939308000000003
11,51.176499999999997,16.902200000000001,510.75349999999997,-0.00027042995999999999,16.882000000000001,510.14233000000002,-0.0050705063000000003
11,54.7059,15.811500000000001,510.74459000000002,-0.00034961112000000001,15.7902,510.05709000000002,-0.0053142926000000002
11,58.235300000000002,14.853,510.73549000000003,-0.00042879182000000001,14.8307,509.97131999999999,-0.0055257889000000001
11,60,14.416,510.73086000000001,-0.00046838206000000002,14.3933,509.92881,-0.0056198829000000004
11,61.764699999999998,14.004,510.72618999999997,-0.00050797226000000003,13.9809,509.88681000000003,-0.0057065346000000003
11,65.2941,13.246700000000001,510.71669000000003,-0.00058715267999999996,13.223100000000001,509.80495999999999,-0.0058586521000000003
11,68.823499999999996,12.5672,510.70699999999999,-0.00066633331000000003,12.543100000000001,509.72689000000003,-0.0059845953999999998
11,72.352900000000005,11.953900000000001,510.69711000000001,-0.00074551436000000004,11.929500000000001,509.65343000000001,-0.0060870170999999997
11,75.882400000000004,11.3977,510.68702999999999,-0.0008246983,11.373100000000001,509.58485999999999,-0.0061688943
11,79.411799999999999,10.8909,510.67675000000003,-0.00090388087000000002,10.866199999999999,509.52037000000001,-0.0062335367000000003
11,82.941199999999995,10.427300000000001,510.66627999999997,-0.00098306454000000008,10.4026,509.45909,-0.0062837300000000004
11,86.470600000000005,10.0014,510.65561000000002,-0.0010622495000000001,9.9769000000000005,509.40024,-0.0063216482000000001
11,90,9.609,510.64474999999999,-0.0011414361,9.5845000000000002,509.34314999999998,-0.0063489369999999998
11,93.529399999999995,9.2462,510.63369,-0.0012206242999999999,9.2218,509.28723000000002,-0.0063667971999999996
11,97.058800000000005,8.9098000000000006,510.62243000000001,-0.0012998146,8.8855000000000004,509.23196000000002,-0.0063760526000000003
11,100.5882,8.5969999999999995,510.61097999999998,-0.0013790071000000001,8.5729000000000006,509.17781000000002,-0.0063738312
11,104.1176,8.3054000000000006,510.59933000000001,-0.001458202,8.2813999999999997,509.12259999999998,-0.0063667096999999997
11,107.64709999999999,8.0328999999999997,510.58749,-0.0015374017999999999,8.0089000000000006,509.06684000000001,-0.006351565
11,111.1765,7.7777000000000003,510.57544999999999,-0.0016166022,7.7538,509.01044999999999,-0.0063283968000000003
11,114.7059,7.5381999999999998,510.56321000000003,-0.0016958056999999999,7.5144000000000002,508.95413000000002,-0.0062983340999999997
11,118.2353,7.3129999999999997,510.55077999999997,-0.0017750125,7.2892999999999999,508.89882,-0.0062626634999999996
11,120,7.2054,510.54450000000003,-0.0018146172,7.1817000000000002,508.87182999999999,-0.0062430934999999996
11,121.7647,7.1007999999999996,510.53816,-0.0018542228,7.0773000000000001,508.84541000000002,-0.0062225585999999998
11,125.2941,6.9005999999999998,510.52534000000003,-0.0019334368,6.8773,508.79469999999998,-0.0061791672000000002
11,128.8235,6.7114000000000003,510.51231999999999,-0.0020126547999999998,6.6882000000000001,508.74745000000001,-0.0061336387000000001
11,132.35290000000001,6.5323000000000002,510.49910999999997,-0.0020918769000000002,6.5092999999999996,508.70427999999998,-0.0060871142999999999
11,135.88239999999999,6.3624000000000001,510.48570000000001,-0.0021711056000000002,6.3398000000000003,508.66574000000003,-0.0060406975999999996
11,139.4118,6.2012,510.47208999999998,-0.0022503366000000001,6.1787999999999998,508.63229000000001,-0.0059954311999999999
11,142.94120000000001,6.0479000000000003,510.45828999999998,-0.0023295723999999999,6.0259999999999998,508.60608000000002,-0.0059483642000000003
11,146.47059999999999,5.9020000000000001,510.4443,-0.0024088132000000002,5.8804999999999996,508.58389,-0.0059081634999999999
11,150,5.7629999999999999,510.43011000000001,-0.0024880591,5.742,508.56679000000003,-0.0058715516000000002
12,30,29.239999999999998,517.96004000000005,-0.00080444092999999999,29.226600000000001,517.72162000000003,-0.0028265854000000001
12,33.529400000000003,26.161799999999999,517.95303999999999,-0.00086298427999999998,26.148399999999999,517.68768,-0.0032317674000000001
12,37.058799999999998,23.669899999999998,517.94609000000003,-0.00092153297,23.656600000000001,517.65504999999996,-0.0036115415
12,40.588200000000001,21.6114,517.93921,-0.0009800867899999999,21.598299999999998,517.62627999999995,-0.0039613000999999997
12,44.117600000000003,19.882200000000001,517.93239000000005,-0.0010386455000000001,19.869599999999998,517.60332000000005,-0.0042811319000000004
12,47.647100000000002,18.409199999999998,517.92562999999996,-0.0010972104999999999,18.397099999999998,517.58564999999999,-0.0045797086000000002
12,51.176499999999997,17.139299999999999,517.91893000000005,-0.0011557783,17.127700000000001,517.56659000000002,-0.0048809711
12,54.7059,16.0334,517.91229999999996,-0.0012143503,16.021899999999999,517.53981999999996,-0.0052013346000000004
12,58.235300000000002,15.061500000000001,517.90572999999995,-0.0012729262,15.0497,517.50030000000004,-0.0055495744
12,60,14.618399999999999,517.90246999999999,-0.0013022156,14.606299999999999,517.47447,-0.0057355972000000003
12,61.764699999999998,14.2006,517.89922000000001,-0.0013315058,14.1882,517.44402000000002,-0.0059299395999999997
12,65.2941,13.4329,517.89278000000002,-0.001390089,13.4193,517.36775999999998,-0.0063439608999999999
12,68.823499999999996,12.7439,517.88639000000001,-0.0014486753000000001,12.7287,517.26895000000002,-0.0067915255000000002
12,72.352900000000005,12.1221,517.88007000000005,-0.0015072646999999999,12.104900000000001,517.14549,-0.0072715211
12,75.882400000000004,11.5581,517.87382000000002,-0.0015658586,11.538500000000001,516.99677999999994,-0.0077774215999999998
12,79.411799999999999,11.0443,517.86761999999999,-0.0016244533,11.0221,516.82948999999996,-0.00827372
12,82.941199999999995,10.574199999999999,517.86149,-0.0016830503000000001,10.5495,516.65214000000003,-0.0087242312999999995
12,86.470600000000005,10.1425,517.85541999999998,-0.0017416494,10.115399999999999,516.47190999999998,-0.0091042741999999999
12,90,9.7446000000000002,517.84941000000003,-0.0018002503999999999,9.7152999999999992,516.29493000000002,-0.0093975366000000008
12,93.529399999999995,9.3767999999999994,517.84346000000005,-0.0018588528999999999,9.3457000000000008,516.12640999999996,-0.0095938002000000005
12,97.058800000000005,9.0357000000000003,517.83758,-0.0019174569,9.0030999999999999,515.97082,-0.0096873138999999994
12,100.5882,8.7186000000000003,517.83176000000003,-0.0019760619999999998,8.6849000000000007,515.83199999999999,-0.0096756342999999995
12,104.1176,8.4229000000000003,517.82600000000002,-0.0020346679999999999,8.3886000000000003,515.71324000000004,-0.0095587517999999993
12,107.64709999999999,8.1466999999999992,517.82030999999995,-0.0020932764,8.1120000000000001,515.61737000000005,-0.0093384880000000007
12,111.1765,7.8879999999999999,517.81466999999998,-0.0021518835,7.8533999999999997,515.54660000000001,-0.0090191342000000008
12,114.7059,7.6452,517.80909999999994,-0.0022104910000000002,7.6111000000000004,515.49938999999995,-0.0086230966999999992
12,118.2353,7.4169,517.80359999999996,-0.0022690983999999999,7.3834999999999997,515.47158000000002,-0.0081823393000000008
12,120,7.3078000000000003,517.80085999999994,-0.0022984020000000002,7.2747999999999999,515.46374000000003,-0.0079534363
12,121.7647,7.2018000000000004,517.79814999999996,-0.0023277056,7.1692999999999998,515.45934999999997,-0.0077225161999999997
12,125.2941,6.9988999999999999,517.79277000000002,-0.0023863122999999999,6.9672999999999998,515.45928000000004,-0.0072637730000000003
12,128.8235,6.8071000000000002,517.78745000000004,-0.0024449184000000001,6.7766000000000002,515.46830999999997,-0.0068218135999999997
12,132.35290000000001,6.6254999999999997,517.78219000000001,-0.0025035235999999999,6.5960999999999999,515.48370999999997,-0.0064087783000000001
12,135.88239999999999,6.4532999999999996,517.77698999999996,-0.0025621293999999999,6.4249999999999998,515.50307999999995,-0.0060339555000000003
12,139.4118,6.2899000000000003,517.77185999999995,-0.0026207321999999998,6.2625999999999999,515.52426000000003,-0.0057044085
12,142.94120000000001,6.1345000000000001,517.76679000000001,-0.0026793334,6.1082000000000001,515.54533000000004,-0.0054254673999999999
12,146.47059999999999,5.9866000000000001,517.76178000000004,-0.0027379329000000001,5.9611999999999998,515.56466999999998,-0.0052007577000000001
12,150,5.8456999999999999,517.75683000000004,-0.0027965303999999999,5.8212000000000002,515.58132000000001,-0.0050291937000000002
13,30,30.083100000000002,532.89313000000004,-8.0384664000000003e-07,30.082999999999998,532.89274999999998,-3.5722257999999999e-06
13,33.529400000000003,26.916399999999999,532.89311999999995,-8.8268155999999995e-07,26.916399999999999,532.89269000000002,-4.1146289999999997e-06
13,37.058799999999998,24.353000000000002,532.89310999999998,-9.6138525999999991e-07,24.352900000000002,532.89261999999997,-4.5997544000000002e-06
13,40.588200000000001,22.235299999999999,532.8931,-1.0399558e-06,22.235299999999999,532.89254000000005,-5.0070372999999999e-06
13,44.117600000000003,20.456499999999998,532.89309000000003,-1.1183918000000001e-06,20.456499999999998,532.89247,-5.3334507000000002e-06
13,47.647100000000002,18.941199999999998,532.89306999999997,-1.1966943e-06,18.941099999999999,532.89238999999998,-5.5861188000000002e-06
13,51.176499999999997,17.634899999999998,532.89305999999999,-1.2748571000000001e-06,17.634899999999998,532.89232000000004,-5.7963586999999998e-06
13,54.7059,16.497199999999999,532.89305000000002,-1.3528812e-06,16.4971,532.89224000000002,-5.9943525999999997e-06
13,58.235300000000002,15.497299999999999,532.89304000000004,-1.4307652000000001e-06,15.497299999999999,532.89215999999999,-6.1970727e-06
13,60,15.041499999999999,532.89304000000004,-1.4696542e-06,15.041499999999999,532.89211999999998,-6.3031639999999999e-06
13,61.764699999999998,14.611800000000001,532.89302999999995,-1.5085078e-06,14.611700000000001,532.89206999999999,-6.4132571999999998e-06
13,65.2941,13.821899999999999,532.89301999999998,-1.5861073e-06,13.821899999999999,532.89197999999999,-6.6464653999999997e-06
13,68.823499999999996,13.113099999999999,532.89301,-1.6635628999999999e-06,13.113099999999999,532.89187000000004,-6.8969596000000002e-06
13,72.352900000000005,12.4735,532.89299000000005,-1.7408727e-06,12.4734,532.89175999999998,-7.1629274999999999e-06
13,75.882400000000004,11.8933,532.89297999999997,-1.8180373e-06,11.8933,532.89164000000005,-7.4412742999999998e-06
13,79.411799999999999,11.364699999999999,532.89296999999999,-1.8950517999999999e-06,11.364699999999999,532.89151000000004,-7.7198843999999997e-06
13,82.941199999999995,10.8811,532.89296000000002,-1.9719167000000001e-06,10.8811,532.89138000000003,-7.9733399999999998e-06
13,86.470600000000005,10.436999999999999,532.89293999999995,-2.0486307000000002e-06,10.4369,532.89125000000001,-8.1843524999999992e-06
13,90,10.027699999999999,532.89292999999998,-2.1251925999999998e-06,10.0276,532.89112999999998,-8.3435291999999999e-06
13,93.529399999999995,9.6493000000000002,532.89292,-2.2016009000000001e-06,9.6492000000000004,532.89102000000003,-8.4466545000000005e-06
