a_m,t1_over_a,score_before_observed,score_before_cases_8_29_feasible,score_after_observed,score_after_cases_8_29_feasible
0.029399999999999996,0.25825000000000004,0.072157353716527983,0.098199993230414895,0.032980191352807831,0.024557964388346232
0.029399999999999996,0.25912500000000005,0.072156599484836548,0.097997133209661413,0.033378390487125542,0.024588635338116172
0.029399999999999996,0.26000000000000001,0.072028974164015769,0.097662568161794583,0.033663248014089597,0.024505809951634872
0.029399999999999996,0.26087500000000002,0.071775768604449675,0.097197973626053424,0.033835470505000076,0.024310523445202237
0.029399999999999996,0.26175000000000004,0.071398339064164484,0.096605076241124133,0.033895824032400212,0.024003868782960569
0.029399999999999996,0.26262500000000005,0.070898106002067196,0.095885652134659383,0.033845132515303078,0.02358699472410497
0.029399999999999996,0.26350000000000001,0.070276552829903804,0.095041525314297159,0.033684276054986251,0.02306110387932564
0.029399999999999996,0.26437500000000003,0.069535224604550305,0.094074566041763619,0.033414189252418069,0.022427450768228552
0.029399999999999996,0.26525000000000004,0.068675726641854284,0.092986689171280668,0.033035859498183273,0.02168733986925836
0.029399999999999996,0.26612500000000006,0.06769972303265942,0.091779852432998132,0.032550325225353949,0.020842123653271649
0.029399999999999996,0.26700000000000002,0.066608935041556849,0.090456054642112871,0.031958674115792229,0.019893200591955873
0.029399999999999996,0.26787500000000003,0.065405139368597764,0.089017333814084498,0.031262041250189554,0.018842013132094215
0.029399999999999996,0.26875000000000004,0.064090166254212377,0.087465765166415077,0.03046160719216584,0.017690045626736151
0.029399999999999996,0.269625,0.062665897407722604,0.085803458987636916,0.029558595996889259,0.016438822214461191
0.029399999999999996,0.27050000000000002,0.061134263740175054,0.084032558354538434,0.02855427313491421,0.015089904638160068
0.029399999999999996,0.27137500000000003,0.059497242882746493,0.082155236679197885,0.027449943322258419,0.013644889995070075
0.029399999999999996,0.27225000000000005,0.057756856472898743,0.08017369506835037,0.026246948248369151,0.012105408410416463
0.029399999999999996,0.27312500000000001,0.055915167191411763,0.078090159478589549,0.024946664194131551,0.01047312062749034
0.029399999999999996,0.27400000000000002,0.053974275535009497,0.075906877652459015,0.023550499533128544,0.0087497155079788169
0.029399999999999996,0.27487500000000004,0.051936316310982833,0.073626115822214622,0.022059892110278367,0.0069369074372588879
0.029399999999999996,0.27575000000000005,0.049803454842394235,0.071250155170152096,0.020476306493324437,0.005036433630577708
0.029399999999999996,0.27662500000000001,0.047577882874991984,0.068781288036928123,0.018801231094068949,0.0030500513374048799
0.029399999999999996,0.27750000000000002,0.045261814179993975,0.066221813872270552,0.017036175158036237,0.00097953494287661425
0.029399999999999996,0.27837500000000004,0.042857479850269331,0.063574034925749257,0.015182665623143243,0
0.029399999999999996,0.27925000000000005,0.040367123291377816,0.060840251679137369,0.013242243850207558,0
0.029399999999999996,0.28012500000000001,0.037792994913188882,0.058022758026011423,0.011216462230464574,0
0.029399999999999996,0.28100000000000003,0.035137346532693403,0.055123836208989641,0.009106880678107665,0
0.029399999999999996,0.28187500000000004,0.032402425503740839,0.052145751529948436,0.0069150630185873529,0
0.029399999999999996,0.28275000000000006,0.029590468595046548,0.049090746853970191,0.0046425732866096081,0
0.029399999999999996,0.28362500000000002,0.026703695643827574,0.045961036933540367,0.0022909719510385562,0
0.029399999999999996,0.28450000000000003,0.023744303018630841,0.042758802585472822,0,0
0.029399999999999996,0.28537500000000005,0.02071445693136148,0.039486184759173704,0,0
0.029399999999999996,0.28625000000000006,0.017616286645220636,0.036145278541244497,0,0
0.029399999999999996,0.28712500000000002,0.014451877631657895,0.032738127147468155,0,0
0.029399999999999996,0.28800000000000003,0.01122326473615165,0.029266715959558376,0,0
0.029399999999999996,0.28887500000000005,0.0079324254187692622,0.025732966669800628,0,0
0.029399999999999996,0.28975000000000006,0.0045812731413212848,0.022138731602160622,0,0
0.029399999999999996,0.29062500000000002,0.0011716509782735418,0.01848578828339198,0,0
0.029399999999999996,0.29149999999999998,0,0.014775834341865135,0,0
0.029399999999999996,0.29237500000000005,0,0.011010482815211442,0,0
0.029399999999999996,0.29325000000000001,0,0.007191257950179164,0,0
0.029399999999999996,0.29412500000000003,0,0.0033195915795187769,0,0
0.029399999999999996,0.29499999999999998,0,0,0,0
0.029399999999999996,0.29587500000000005,0,0,0,0
0.029399999999999996,0.29675000000000001,0,0,0,0
0.029399999999999996,0.29762500000000003,0,0,0,0
0.029399999999999996,0.29849999999999999,0,0,0,0
0.029399999999999996,0.29937500000000006,0,0,0,0
0.029399999999999996,0.30025000000000002,0,0,0,0
0.029399999999999996,0.30112500000000003,0,0,0,0
0.029399999999999996,0.30199999999999999,0,0,0,0
0.029399999999999996,0.30287500000000001,0,0,0,0
0.029399999999999996,0.30375000000000002,0,0,0,0
0.029399999999999996,0.30462500000000003,0,0,0,0
0.029399999999999996,0.30549999999999999,0,0,0,0
0.029399999999999996,0.30637500000000001,0,0,0,0
0.029399999999999996,0.30725000000000002,0,0,0,0
0.029399999999999996,0.30812500000000004,0,0,0,0
0.029399999999999996,0.309,0,0,0,0
0.029399999999999996,0.30987500000000001,0,0,0,0
0.029399999999999996,0.31075000000000003,0,0,0,0
0.029399999999999996,0.31162500000000004,0,0,0,0
0.029399999999999996,0.3125,0,0,0,0
0.029399999999999996,0.31337500000000001,0,0,0,0
0.029399999999999996,0.31425000000000003,0,0,0,0
0.029399999999999996,0.31512499999999999,0,0,0,0
0.029399999999999996,0.316,0,0,0,0
0.029399999999999996,0.31687500000000002,0,0,0,0
0.029399999999999996,0.31775000000000003,0,0,0,0
0.029399999999999996,0.31862499999999999,0,0,0,0
0.029399999999999996,0.31950000000000001,0,0,0,0
0.029399999999999996,0.32037500000000002,0,0,0,0
0.029399999999999996,0.32125000000000004,0,0,0,0
0.029399999999999996,0.32212499999999999,0,0,0,0
0.029399999999999996,0.32300000000000001,0,0,0,0
0.029399999999999996,0.32387500000000002,0,0,0,0
0.029399999999999996,0.32475000000000004,0,0,0,0
0.029399999999999996,0.325625,0,0,0,0
0.029399999999999996,0.32650000000000001,0,0,0,0
0.029399999999999996,0.32737500000000003,0,0,0,0
0.029399999999999996,0.32825000000000004,0,0,0,0
0.029399999999999996,0.329125,0,0,0,0
0.029399999999999996,0.33000000000000002,0,0,0,0
0.029399999999999996,0.33087500000000003,0,0,0,0
0.029399999999999996,0.33175000000000004,0,0,0,0
0.029399999999999996,0.332625,0,0,0,0
0.029399999999999996,0.33350000000000002,0,0,0,0
0.029399999999999996,0.33437500000000003,0,0,0,0
0.029399999999999996,0.33524999999999999,0,0,0,0
0.029399999999999996,0.33612500000000001,0,0,0,0
0.029399999999999996,0.33700000000000002,0,0,0,0
0.029399999999999996,0.33787500000000004,0,0,0,0
0.029399999999999996,0.33875,0,0,0,0
0.029399999999999996,0.33962500000000001,0,0,0,0
0.029399999999999996,0.34050000000000002,0,0,0,0
0.029399999999999996,0.34137500000000004,0,0,0,0
0.029399999999999996,0.34225,0,0,0,0
0.029399999999999996,0.34312500000000001,0,0,0,0
0.029399999999999996,0.34400000000000003,0,0,0,0
0.029399999999999996,0.34487500000000004,0,0,0,0
0.029399999999999996,0.34575,0,0,0,0
0.029399999999999996,0.34662500000000002,0,0,0,0
0.029399999999999996,0.34750000000000003,0,0,0,0
0.029399999999999996,0.34837500000000005,0,0,0,0
0.029399999999999996,0.34925,0,0,0,0
0.029399999999999996,0.35012500000000002,0,0,0,0
0.029399999999999996,0.35100000000000003,0,0,0,0
0.029399999999999996,0.35187500000000005,0,0,0,0
0.029399999999999996,0.35275000000000001,0,0,0,0
0.029399999999999996,0.35362500000000002,0,0,0,0
0.029399999999999996,0.35450000000000004,0,0,0,0
0.029399999999999996,0.35537500000000005,0,0,0,0
0.029399999999999996,0.35625000000000001,0,0,0,0
0.029399999999999996,0.35712500000000003,0,0,0,0
0.029399999999999996,0.35800000000000004,0,0,0,0
0.029399999999999996,0.358875,0,0,0,0
0.029399999999999996,0.35975000000000001,0,0,0,0
0.029399999999999996,0.36062500000000003,0,0,0,0
0.029399999999999996,0.36150000000000004,0,0,0,0
0.029399999999999996,0.362375,0,0,0,0
0.029399999999999996,0.36325000000000002,0,0,0,0
0.029399999999999996,0.36412500000000003,0,0,0,0
0.029399999999999996,0.36500000000000005,0,0,0,0
0.029399999999999996,0.36587500000000001,0,0,0,0
0.029399999999999996,0.36675000000000002,0,0,0,0
0.029399999999999996,0.36762500000000004,0,0,0,0
0.029399999999999996,0.36850000000000005,0,0,0,0
0.029399999999999996,0.36937500000000001,0,0,0,0
0.029399999999999996,0.37025000000000002,0,0,0,0
0.029399999999999996,0.37112500000000004,0,0,0,0
0.029399999999999996,0.37200000000000005,0,0,0,0
0.029399999999999996,0.37287500000000001,0,0,0,0
0.029399999999999996,0.37375000000000003,0,0,0,0
0.029399999999999996,0.37462500000000004,0,0,0,0
0.029399999999999996,0.37550000000000006,0,0,0,0
0.029399999999999996,0.37637500000000002,0,0,0,0
0.029399999999999996,0.37725000000000003,0,0,0,0
0.029399999999999996,0.37812500000000004,0,0,0,0
0.029399999999999996,0.379,0,0,0,0
0.029399999999999996,0.37987500000000002,0,0,0,0
0.029399999999999996,0.38074999999999998,0,0,0,0
0.029399999999999996,0.38162500000000005,0,0,0,0
0.029399999999999996,0.38250000000000001,0,0,0,0
0.029399999999999996,0.38337500000000002,0,0,0,0
0.029399999999999996,0.38424999999999998,0,0,0,0
0.029399999999999996,0.38512500000000005,0,0,0,0
0.029399999999999996,0.38600000000000001,0,0,0,0
0.029399999999999996,0.38687500000000002,0,0,0,0
0.029399999999999996,0.38774999999999998,0,0,0,0
0.029399999999999996,0.38862500000000005,0,0,0,0
0.029399999999999996,0.38950000000000001,0,0,0,0
0.029399999999999996,0.39037500000000003,0,0,0.0037136542722214783,0
0.029399999999999996,0.39124999999999999,0.0068923553959273631,0.0029539042150982242,0.01342959596107457,0.0036189760727833864
0.029399999999999996,0.39212500000000006,0.016249011837452698,0.012242753648216087,0.023091004016106642,0.013052963982672083
0.029399999999999996,0.39300000000000002,0.025540848502690006,0.021471023333223427,0.032690629626084822,0.022440753500121258
0.029399999999999996,0.39387500000000003,0.034761980381614321,0.030632849585124577,0.042221663720853564,0.031775577270723776
0.029399999999999996,0.39474999999999999,0.043906941963669011,0.039722777231061546,0.051677724099564837,0.04105103237566643
0.029399999999999996,0.39562500000000006,0.052970669882124399,0.048735742674095195,0.061052842541982399,0.050261071854313222
0.029399999999999996,0.39650000000000002,0.061948485907707074,0.057667057327208504,0.070341451936067223,0.059399996176246916
0.029399999999999996,0.39737500000000003,0.070836080318975814,0.066512391441193919,0.079538373449598188,0.068462444676895662
0.029399999999999996,0.39824999999999999,0.079629495671959871,0.075267758345379687,0.088638803770368479,0.07744338696896691
0.029399999999999996,0.39912500000000006,0.088325110986331445,0.083929499115198203,0.097638302435857804,0.086338114339467475
0.029399999999999996,0.40000000000000002,0.096919626361236411,0.092494267676678898,0.1065327792705888,0.09514223114058673
0.029449999999999997,0.050000000000000003,0,0,0,0
0.029449999999999997,0.050875000000000004,0,0,0,0
0.029449999999999997,0.051750000000000004,0,0,0,0
0.029449999999999997,0.052625000000000005,0,0,0,0
0.029449999999999997,0.053500000000000006,0,0,0,0
0.029449999999999997,0.054375000000000007,0,0,0,0
0.029449999999999997,0.05525,0,0,0,0
0.029449999999999997,0.056125000000000001,0,0,0,0
0.029449999999999997,0.057000000000000002,0,0,0,0
0.029449999999999997,0.057875000000000003,0,0,0,0
0.029449999999999997,0.058750000000000004,0,0,0,0
0.029449999999999997,0.059625000000000004,0,0,0,0
0.029449999999999997,0.060500000000000005,0,0,0,0
0.029449999999999997,0.061375000000000006,0,0,0,0
0.029449999999999997,0.062250000000000007,0,0,0,0
0.029449999999999997,0.063125000000000001,0,0,0,0
0.029449999999999997,0.064000000000000001,0,0,0,0
0.029449999999999997,0.064875000000000002,0,0,0,0
0.029449999999999997,0.065750000000000003,0,0,0,0
0.029449999999999997,0.066625000000000004,0,0,0,0
0.029449999999999997,0.067500000000000004,0,0,0,0
0.029449999999999997,0.068375000000000005,0,0,0,0
0.029449999999999997,0.069250000000000006,0,0,0,0
0.029449999999999997,0.070125000000000007,0,0,0,0
0.029449999999999997,0.071000000000000008,0,0,0,0
0.029449999999999997,0.071875000000000008,0,0,0,0
0.029449999999999997,0.072750000000000009,0,0,0,0
0.029449999999999997,0.07362500000000001,0,0,0,0
0.029449999999999997,0.074500000000000011,0,0,0,0
0.029449999999999997,0.075374999999999998,0,0,0,0
0.029449999999999997,0.076250000000000012,0,0,0,0
0.029449999999999997,0.077124999999999999,0,0,0,0
0.029449999999999997,0.078000000000000014,0,0,0,0
0.029449999999999997,0.078875000000000001,0,0,0,0
0.029449999999999997,0.079750000000000015,0,0,0,0
0.029449999999999997,0.080625000000000002,0,0,0,0
0.029449999999999997,0.081500000000000003,0,0,0,0
0.029449999999999997,0.082375000000000004,0,0,0,0
0.029449999999999997,0.083250000000000005,0,0,0,0
0.029449999999999997,0.084125000000000005,0,0,0,0
0.029449999999999997,0.085000000000000006,0,0,0,0
0.029449999999999997,0.085875000000000007,0,0,0,0
0.029449999999999997,0.086750000000000008,0,0,0,0
0.029449999999999997,0.087625000000000008,0,0,0,0
0.029449999999999997,0.088500000000000009,0,0,0,0
0.029449999999999997,0.08937500000000001,0,0,0,0
0.029449999999999997,0.090250000000000011,0,0,0,0
0.029449999999999997,0.091125000000000012,0,0,0,0
0.029449999999999997,0.091999999999999998,0,0,0,0
0.029449999999999997,0.092875000000000013,0,0,0,0
0.029449999999999997,0.09375,0,0,0,0
0.029449999999999997,0.094625000000000015,0,0,0,0
0.029449999999999997,0.095500000000000002,0,0,0,0
0.029449999999999997,0.096375000000000016,0,0,0,0
0.029449999999999997,0.097250000000000003,0,0,0,0
0.029449999999999997,0.098125000000000018,0,0,0,0
0.029449999999999997,0.099000000000000005,0,0,0,0
0.029449999999999997,0.099875000000000005,0,0,0,0
0.029449999999999997,0.10075000000000001,0,0,0,0
0.029449999999999997,0.10162500000000001,0,0,0,0
0.029449999999999997,0.10250000000000001,0,0,0,0
0.029449999999999997,0.10337500000000001,0,0,0,0
0.029449999999999997,0.10425000000000001,0,0,0,0
0.029449999999999997,0.10512500000000001,0,0,0,0
0.029449999999999997,0.10600000000000001,0,0,0,0
0.029449999999999997,0.10687500000000001,0,0,0,0
0.029449999999999997,0.10775000000000001,0,0,0,0
0.029449999999999997,0.10862500000000001,0,0,0,0
0.029449999999999997,0.10950000000000001,0,0,0,0
0.029449999999999997,0.110375,0,0,0,0
0.029449999999999997,0.11125,0,0,0,0
0.029449999999999997,0.112125,0,0,0,0
0.029449999999999997,0.113,0,0,0,0
0.029449999999999997,0.113875,0,0,0,0
0.029449999999999997,0.11475,0,0,0,0
0.029449999999999997,0.11562500000000001,0,0,0,0
0.029449999999999997,0.11650000000000001,0,0,0,0
0.029449999999999997,0.11737500000000001,0,0,0,0
0.029449999999999997,0.11825000000000001,0,0,0,0
0.029449999999999997,0.11912500000000001,0,0,0,0
0.029449999999999997,0.12000000000000001,0,0,0,0
0.029449999999999997,0.12087500000000001,0,0,0,0
0.029449999999999997,0.12175000000000001,0,0,0,0
0.029449999999999997,0.12262500000000001,0,0,0,0
0.029449999999999997,0.12350000000000001,0,0,0,0
0.029449999999999997,0.12437500000000001,0,0,0,0
0.029449999999999997,0.12525000000000003,0,0,0,0
0.029449999999999997,0.12612500000000001,0,0,0,0
0.029449999999999997,0.127,0,0,0,0
0.029449999999999997,0.12787500000000002,0,0,0,0
0.029449999999999997,0.12875000000000003,0,0,0,0
0.029449999999999997,0.12962500000000002,0,0,0,0
0.029449999999999997,0.1305,0,0,0,0
0.029449999999999997,0.13137500000000002,0,0,0,0
0.029449999999999997,0.13225000000000001,0,0,0,0
0.029449999999999997,0.13312499999999999,0,0,0,0
0.029449999999999997,0.13400000000000001,0,0,0,0
0.029449999999999997,0.13487500000000002,0,0,0,0
0.029449999999999997,0.13575000000000001,0,0,0,0
0.029449999999999997,0.136625,0,0,0,0
0.029449999999999997,0.13750000000000001,0,0,0,0
0.029449999999999997,0.13837500000000003,0,0,0,0
0.029449999999999997,0.13925000000000001,0,0,0,0
0.029449999999999997,0.140125,0,0,0,0
0.029449999999999997,0.14100000000000001,0,0,0,0
0.029449999999999997,0.14187500000000003,0,0,0,0
0.029449999999999997,0.14275000000000002,0,0,0,0
0.029449999999999997,0.143625,0,0,0,0
0.029449999999999997,0.14450000000000002,0,0,0,0
0.029449999999999997,0.14537500000000003,0,0,0,0
0.029449999999999997,0.14625000000000002,0,0,0,0
0.029449999999999997,0.14712500000000001,0,0,0,0
0.029449999999999997,0.14800000000000002,0,0,0,0
0.029449999999999997,0.14887500000000001,0,0,0,0
0.029449999999999997,0.14974999999999999,0,0,0,0
0.029449999999999997,0.15062500000000001,0,0,0,0
0.029449999999999997,0.15150000000000002,0,0,0,0
0.029449999999999997,0.15237500000000001,0,0,0,0
0.029449999999999997,0.15325,0,0,0,0
0.029449999999999997,0.15412500000000001,0,0,0,0
0.029449999999999997,0.15500000000000003,0,0,0,0
0.029449999999999997,0.15587500000000001,0,0,0,0
0.029449999999999997,0.15675,0,0,0,0
0.029449999999999997,0.15762500000000002,0,0,0,0
0.029449999999999997,0.15850000000000003,0,0,0,0
0.029449999999999997,0.15937500000000002,0,0,0,0
0.029449999999999997,0.16025,0,0,0,0
0.029449999999999997,0.16112500000000002,0,0,0,0
0.029449999999999997,0.16200000000000003,0,0,0,0
0.029449999999999997,0.16287500000000002,0,0,0,0
0.029449999999999997,0.16375000000000001,0,0,0,0
0.029449999999999997,0.16462500000000002,0,0,0,0
0.029449999999999997,0.16550000000000004,0,0,0,0
0.029449999999999997,0.16637500000000002,0,0,0,0
0.029449999999999997,0.16725000000000001,0,0,0,0
0.029449999999999997,0.16812500000000002,0,0,0,0
0.029449999999999997,0.16900000000000004,0,0,0,0
0.029449999999999997,0.16987500000000003,0,0,0,0
0.029449999999999997,0.17075000000000001,0,0,0,0
0.029449999999999997,0.171625,0,0,0,0
0.029449999999999997,0.17249999999999999,0,0,0,0
0.029449999999999997,0.173375,0,0,0,0
0.029449999999999997,0.17425000000000002,0,0,0,0
0.029449999999999997,0.17512500000000003,0,0,0,0
0.029449999999999997,0.17599999999999999,0,0,0,0
0.029449999999999997,0.176875,0,0,0,0
0.029449999999999997,0.17775000000000002,0,0,0,0
0.029449999999999997,0.17862500000000003,0,0,0,0
0.029449999999999997,0.17949999999999999,0,0,0,0
0.029449999999999997,0.18037500000000001,0,0,0,0
0.029449999999999997,0.18125000000000002,0,0,0,0
0.029449999999999997,0.18212500000000004,0,0,0,0
0.029449999999999997,0.183,0,0,0,0
0.029449999999999997,0.18387500000000001,0,0,0,0
0.029449999999999997,0.18475000000000003,0,0,0,0
0.029449999999999997,0.18562500000000004,0,0,0,0
0.029449999999999997,0.1865,0,0,0,0
0.029449999999999997,0.18737500000000001,0,0,0,0
0.029449999999999997,0.18825000000000003,0,0,0,0
0.029449999999999997,0.18912500000000004,0,0,0,0
0.029449999999999997,0.19,0,0,0,0
0.029449999999999997,0.19087500000000002,0,0,0,0
0.029449999999999997,0.19175000000000003,0,0,0,0
0.029449999999999997,0.19262499999999999,0,0,0,0
0.029449999999999997,0.19350000000000001,0,0,0,0
0.029449999999999997,0.19437500000000002,0,0,0,0
0.029449999999999997,0.19525000000000003,0,0,0,0
0.029449999999999997,0.19612499999999999,0,0,0,0
0.029449999999999997,0.19700000000000001,0,0,0,0
0.029449999999999997,0.19787500000000002,0,0,0,0
0.029449999999999997,0.19875000000000004,0,0,0,0
0.029449999999999997,0.199625,0,0,0,0
0.029449999999999997,0.20050000000000001,0,0,0,0
0.029449999999999997,0.20137500000000003,0,0,0,0
0.029449999999999997,0.20225000000000004,0,0,0,0
0.029449999999999997,0.203125,0,0,0,0
0.029449999999999997,0.20400000000000001,0,0,0,0
0.029449999999999997,0.20487500000000003,0,0,0,0
0.029449999999999997,0.20575000000000004,0,0,0,0
0.029449999999999997,0.206625,0,0,0,0
0.029449999999999997,0.20750000000000002,0,0,0,0
0.029449999999999997,0.20837500000000003,0,0,0,0
0.029449999999999997,0.20925000000000005,0,0,0,0
0.029449999999999997,0.21012500000000001,0,0,0,0
0.029449999999999997,0.21100000000000002,0,0,0,0
0.029449999999999997,0.21187500000000004,0,0,0,0
0.029449999999999997,0.21275000000000005,0,0,0,0
0.029449999999999997,0.21362500000000001,0,0,0,0
0.029449999999999997,0.21450000000000002,0,0,0,0
0.029449999999999997,0.21537499999999998,0,0,0,0
0.029449999999999997,0.21625,0,0,0,0
0.029449999999999997,0.21712500000000001,0,0,0,0
0.029449999999999997,0.21800000000000003,0,0,0,0
0.029449999999999997,0.21887499999999999,0,0,0,0
0.029449999999999997,0.21975,0,0,0,0
0.029449999999999997,0.22062500000000002,0,0,0,0
0.029449999999999997,0.22150000000000003,0,0,0,0
0.029449999999999997,0.22237499999999999,0,0,0,0
0.029449999999999997,0.22325,0,0,0,0
0.029449999999999997,0.22412500000000002,0,0,0,0
0.029449999999999997,0.22500000000000003,0,0,0,0
0.029449999999999997,0.22587499999999999,0,0.0042016120766735776,0,0
0.029449999999999997,0.22675000000000001,0,0.0094140022186658956,0,0
0.029449999999999997,0.22762500000000002,0,0.014494818907863805,0,0
0.029449999999999997,0.22850000000000004,0,0.019441403711751015,0,0
0.029449999999999997,0.229375,0,0.024251334397290325,0,0
0.029449999999999997,0.23025000000000001,0.0024913878528043387,0.028922414290569076,0,0
0.029449999999999997,0.23112500000000002,0.0068121607426986364,0.033452662056908999,0,0
0.029449999999999997,0.23200000000000004,0.011009864052883178,0.037840301892592132,0,0
0.029449999999999997,0.232875,0.015082585295356943,0.042083754119231598,0,0
0.029449999999999997,0.23375000000000001,0.019028574598072556,0.04618162617167676,0,0
0.029449999999999997,0.23462500000000003,0.022846238223088289,0.050132703970374282,0,0
0.029449999999999997,0.23550000000000004,0.026534132383075559,0.053935943668851183,0,0
0.029449999999999997,0.236375,0.030090957348901659,0.057590463767201283,0,0
0.029449999999999997,0.23725000000000002,0.033515551840795021,0.061095537582215365,0,0
0.029449999999999997,0.23812500000000003,0.036806887695695345,0.064450586064961735,0,0
0.029449999999999997,0.23900000000000005,0.039964064803221733,0.067655170956457567,0,0
0.029449999999999997,0.239875,0.042986306302737032,0.070708988272181084,0.00074068828012907595,0
0.029449999999999997,0.24075000000000002,0.045872954033884417,0.073611862106060577,0.0036139482626311725,0.00083379977937703131
0.029449999999999997,0.24162500000000003,0.04862346423288999,0.076363738744613441,0.0063756361941151307,0.0033073680651646287
0.029449999999999997,0.24250000000000005,0.051237403466851572,0.0789646810818036,0.0090247846520767894,0.0056623778857105567
0.029449999999999997,0.24337500000000001,0.053714444798127314,0.081414863325175779,0.011560529242495732,0.0078982216580301134
0.029449999999999997,0.24425000000000002,0.056054364170780191,0.083714565983710965,0.01398210573917491,0.010014398933780311
0.029449999999999997,0.24512500000000004,0.058257037010941815,0.085864171127802424,0.016288847307548426,0.012010513144672774
0.029449999999999997,0.24600000000000005,0.060322435032698241,0.087864157911538343,0.01848018181205946,0.013886268431635596
0.029449999999999997,0.24687500000000001,0.062250623240941827,0.089715098347420974,0.020555629205954884,0.015641466558028561
0.029449999999999997,0.24775000000000003,0.06404175712246718,0.091417653323489945,0.02251479900222797,0.017276003906904425
0.029449999999999997,0.24862500000000004,0.065696080016197533,0.09297256885252364,0.024357387823898013,0.018789868561793488
0.029449999999999997,0.2495,0.067213920653198644,0.094380672542829169,0.026083177031600457,0.02018313747017253
0.029449999999999997,0.25037500000000001,0.068595690856917302,0.095642870279950554,0.027692030426239356,0.021455973688456753
0.029449999999999997,0.25125000000000003,0.069841883393542081,0.09676014310817721,0.029183892023861735,0.022608623706753761
0.029449999999999997,0.25212500000000004,0.070953069962185533,0.097733544300583675,0.030558783899755249,0.023641414851350184
0.029449999999999997,0.253,0.071929899314022383,0.098564196605849919,0.031816804098211193,0.02455475276233221
0.029449999999999997,0.25387500000000002,0.072773095489268025,0.099253289659904709,0.032958124604234973,0.025349118943469418
0.029449999999999997,0.25475000000000003,0.073483456160188032,0.099802077549835277,0.033982989372751071,0.026025068380783944
0.029449999999999997,0.25562500000000005,0.074061851068027984,0.10021187651724728,0.034891712410753895,0.026583227226020578
0.029449999999999997,0.25650000000000001,0.074509220541201682,0.10048406278777966,0.035684675907301622,0.027024290540678175
0.029449999999999997,0.25737500000000002,0.074826574081416519,0.10062007051290045,0.036362328405736888,0.027349020095728815
0.029449999999999997,0.25825000000000004,0.075014989004066779,0.10062138980980317,0.036925183012311347,0.027558242221873308
0.029449999999999997,0.25912500000000005,0.075075609118531672,0.10048956488460081,0.037373815634820895,0.027652845704634277
0.029449999999999997,0.26000000000000001,0.075009643433499806,0.10022619222357743,0.037708863244491519,0.027633779718185814
0.029449999999999997,0.26087500000000002,0.074818364871896081,0.099832918836747553,0.037931022153980976,0.027502051791431725
0.029449999999999997,0.26175000000000004,0.074503108979457777,0.099311440537531159,0.038041046304014114,0.02725872579949018
0.029449999999999997,0.26262500000000005,0.074065272610460364,0.098663500241836122,0.038039745550755566,0.026904919973327335
0.029449999999999997,0.26350000000000001,0.073506312573688004,0.09789088626953002,0.037927983945804211,0.026441804920074308
0.029449999999999997,0.26437500000000003,0.072827744221213686,0.096995430630764268,0.037706678000334837,0.025870601646162228
0.029449999999999997,0.26525000000000004,0.07203113996231203,0.095979007279479445,0.037376794924743273,0.025192579575323226
0.029449999999999997,0.26612500000000006,0.071118127684450805,0.094843530316030378,0.036939350834973239,0.024409054553235054
0.029449999999999997,0.26700000000000002,0.070090389063231395,0.093590952120910897,0.036395408916623961,0.023521386830602231
0.029449999999999997,0.26787500000000003,0.068949657742991666,0.092223261401393586,0.035746077537872623,0.022530979016339603
0.029449999999999997,0.26875000000000004,0.067697717369980093,0.090742481133161412,0.034992508302386427,0.02143927399270501
0.029449999999999997,0.269625,0.066336399460144913,0.089150666379182286,0.034135894033480108,0.020247752784284367
0.029449999999999997,0.27050000000000002,0.064867581084204595,0.087449901968712884,0.033177466681205636,0.018957932373156128
0.029449999999999997,0.27137500000000003,0.06329318235315784,0.085642300019853734,0.032118495144338399,0.017571363452837385
0.029449999999999997,0.27225000000000005,0.061615163688388042,0.083729997290078517,0.030960282999835054,0.016089628114163812
0.029449999999999997,0.27312500000000001,0.059835522861760859,0.081715152340414265,0.029704166133147802,0.014514337457059878
0.029449999999999997,0.27400000000000002,0.057956291792443548,0.079599942500277909,0.028351510263488922,0.012847129122783296
0.029449999999999997,0.27487500000000004,0.055979533089122346,0.07738656062190552,0.026903708359365064,0.011089664742402916
0.029449999999999997,0.27575000000000005,0.053907336328370636,0.075077211615362516,0.025362177940870367,0.0092436272983300594
0.029449999999999997,0.27662500000000001,0.051741814062456815,0.072674108757596834,0.023728358266743854,0.0073107183971325984
0.029449999999999997,0.27750000000000002,0.049485097552774249,0.070179469771859959,0.022003707405802264,0.0052926554533475612
0.029449999999999997,0.27837500000000004,0.047139332228344544,0.067595512676982272,0.020189699194283817,0.0031911687857462678
0.029449999999999997,0.27925000000000005,0.044706672872620645,0.064924451409670514,0.018287820082762529,0.001007998629459772
0.029449999999999997,0.28012500000000001,0.042189278545791409,0.062168491226857636,0.016299565878542976,0
0.029449999999999997,0.28100000000000003,0.039589307254343731,0.059329823899523459,0.01422643839196791,0
0.029449999999999997,0.28187500000000004,0.036908910384445326,0.056410622714054059,0.012069941997835287,0
0.029449999999999997,0.28275000000000006,0.034150226920877436,0.053413037302171951,0.0098315801259093449,0
0.029449999999999997,0.28362500000000002,0.031315377478747797,0.050339188325736917,0.007512851697623113,0
0.029449999999999997,0.28450000000000003,0.028406458180799121,0.047191162048060065,0.0051152475290997534,0
