record_type,aspect_ratio_index,taper_ratio_index,aspect_ratio,taper_ratio,binary_feasibility_score,raw_score,case,period,AR,CDitrim,Ctrim_Nm,constraint,feasible,final_pareto,selection_source,modeled_half_wing_mass_kg,max_screening_stress_mpa,max_shell_vm_mpa,max_cbeam_normal_stress_mpa
grid,20,1,6.4749999999999996,0.20000000000000001,1,1.197472086205992,,,,,,,,,,,,,
grid,21,1,6.5,0.20000000000000001,1,1.2095597988388684,,,,,,,,,,,,,
grid,22,1,6.5250000000000004,0.20000000000000001,1,1.2199327872886592,,,,,,,,,,,,,
grid,23,1,6.5499999999999998,0.20000000000000001,1,1.2285397946642449,,,,,,,,,,,,,
grid,24,1,6.5750000000000002,0.20000000000000001,1,1.2354557780161952,,,,,,,,,,,,,
grid,25,1,6.5999999999999996,0.20000000000000001,1,1.2408502604813016,,,,,,,,,,,,,
grid,26,1,6.625,0.20000000000000001,1,1.2449352946281711,,,,,,,,,,,,,
grid,27,1,6.6500000000000004,0.20000000000000001,1,1.2479273252981926,,,,,,,,,,,,,
grid,28,1,6.6749999999999998,0.20000000000000001,1,1.2500277413726901,,,,,,,,,,,,,
grid,29,1,6.7000000000000002,0.20000000000000001,1,1.2514147148118666,,,,,,,,,,,,,
grid,30,1,6.7249999999999996,0.20000000000000001,1,1.252240322055413,,,,,,,,,,,,,
grid,31,1,6.75,0.20000000000000001,1,1.2526298975578616,,,,,,,,,,,,,
grid,32,1,6.7750000000000004,0.20000000000000001,1,1.252682252223944,,,,,,,,,,,,,
grid,33,1,6.7999999999999998,0.20000000000000001,1,1.2524701537216822,,,,,,,,,,,,,
grid,34,1,6.8250000000000002,0.20000000000000001,1,1.2520407965165377,,,,,,,,,,,,,
grid,35,1,6.8499999999999996,0.20000000000000001,1,1.2514161342528145,,,,,,,,,,,,,
grid,36,1,6.875,0.20000000000000001,1,1.250593012326559,,,,,,,,,,,,,
grid,37,1,6.9000000000000004,0.20000000000000001,1,1.2495430700552894,,,,,,,,,,,,,
grid,38,1,6.9249999999999998,0.20000000000000001,1,1.24821249586815,,,,,,,,,,,,,
grid,39,1,6.9500000000000002,0.20000000000000001,1,1.2465615930843406,,,,,,,,,,,,,
grid,40,1,6.9749999999999996,0.20000000000000001,1,1.244711150407348,,,,,,,,,,,,,
grid,41,1,7,0.20000000000000001,1,1.2428200940758591,,,,,,,,,,,,,
grid,42,1,7.0250000000000004,0.20000000000000001,1,1.2410246500889528,,,,,,,,,,,,,
grid,43,1,7.0499999999999998,0.20000000000000001,1,1.2394396841059943,,,,,,,,,,,,,
grid,44,1,7.0750000000000002,0.20000000000000001,1,1.238160195827271,,,,,,,,,,,,,
grid,45,1,7.0999999999999996,0.20000000000000001,1,1.237262593390402,,,,,,,,,,,,,
grid,46,1,7.125,0.20000000000000001,1,1.2368057570090174,,,,,,,,,,,,,
grid,47,1,7.1500000000000004,0.20000000000000001,1,1.2368319025284304,,,,,,,,,,,,,
grid,48,1,7.1749999999999998,0.20000000000000001,1,1.2373672556376203,,,,,,,,,,,,,
grid,49,1,7.2000000000000002,0.20000000000000001,1,1.2384225516011742,,,,,,,,,,,,,
grid,50,1,7.2249999999999996,0.20000000000000001,1,1.2399934069614673,,,,,,,,,,,,,
grid,51,1,7.25,0.20000000000000001,1,1.242060962526756,,,,,,,,,,,,,
grid,52,1,7.2750000000000004,0.20000000000000001,1,1.2445989374373163,,,,,,,,,,,,,
grid,53,1,7.2999999999999998,0.20000000000000001,1,1.2476056364604631,,,,,,,,,,,,,
grid,54,1,7.3250000000000002,0.20000000000000001,1,1.2511023383380802,,,,,,,,,,,,,
grid,55,1,7.3499999999999996,0.20000000000000001,1,1.2551026251249908,,,,,,,,,,,,,
grid,56,1,7.375,0.20000000000000001,1,1.2596066933295513,,,,,,,,,,,,,
grid,57,1,7.4000000000000004,0.20000000000000001,1,1.2646013274784833,,,,,,,,,,,,,
grid,58,1,7.4249999999999998,0.20000000000000001,1,1.2700601964013847,,,,,,,,,,,,,
grid,59,1,7.4500000000000002,0.20000000000000001,1,1.2759441709359527,,,,,,,,,,,,,
grid,60,1,7.4749999999999996,0.20000000000000001,1,1.2822016762897253,,,,,,,,,,,,,
grid,61,1,7.5,0.20000000000000001,1,1.2887691344525807,,,,,,,,,,,,,
grid,62,1,7.5250000000000004,0.20000000000000001,1,1.2955715727643711,,,,,,,,,,,,,
grid,63,1,7.5499999999999998,0.20000000000000001,1,1.3025234939700154,,,,,,,,,,,,,
grid,64,1,7.5750000000000002,0.20000000000000001,1,1.309530122054551,,,,,,,,,,,,,
grid,65,1,7.5999999999999996,0.20000000000000001,1,1.3164891538668788,,,,,,,,,,,,,
grid,66,1,7.625,0.20000000000000001,1,1.3232931528544962,,,,,,,,,,,,,
grid,67,1,7.6500000000000004,0.20000000000000001,1,1.3298327084319794,,,,,,,,,,,,,
grid,68,1,7.6749999999999998,0.20000000000000001,1,1.3360004396611704,,,,,,,,,,,,,
grid,69,1,7.7000000000000002,0.20000000000000001,1,1.3416958314146552,,,,,,,,,,,,,
grid,70,1,7.7249999999999996,0.20000000000000001,1,1.3468307469771901,,,,,,,,,,,,,
grid,71,1,7.75,0.20000000000000001,1,1.3513352708057766,,,,,,,,,,,,,
grid,72,1,7.7750000000000004,0.20000000000000001,1,1.3551633329874124,,,,,,,,,,,,,
grid,73,1,7.7999999999999998,0.20000000000000001,1,1.3582974155656151,,,,,,,,,,,,,
grid,74,1,7.8250000000000002,0.20000000000000001,1,1.3607516151584278,,,,,,,,,,,,,
grid,75,1,7.8499999999999996,0.20000000000000001,1,1.3625724856344748,,,,,,,,,,,,,
grid,76,1,7.875,0.20000000000000001,1,1.3638373929918646,,,,,,,,,,,,,
grid,77,1,7.9000000000000004,0.20000000000000001,1,1.3646504886813298,,,,,,,,,,,,,
