grid_id,category,mpc_connected,observed_move_m,original_x_m,original_y_m,original_z_m,final_x_m,final_y_m,final_z_m,projection_x_m,projection_y_m,projection_z_m,projection_distance_m,selected_shell_element_id,N1,N2,N3,full_lattice_degree
522718,beyond_snap_tolerance,0,0.0,0.2947955429,1.02211237,0.009702272713,0.2947955429,1.02211237,0.009702272713,0.294854561171634,1.0223739017747135,0.03218007462880038,0.02247940081477998,451080,0.253319120344089,0.49804955661543826,0.24863132304047275,4
522719,beyond_snap_tolerance,0,0.0,0.2947955429,1.02211237,0.02910641953,0.2947955429,1.02211237,0.02910641953,0.2948036204120388,1.0221481644412858,0.032182834859593855,0.0030766341622604004,451080,0.29675928417861264,0.4122998960306517,0.2909408197907357,4
522753,beyond_snap_tolerance,0,0.0,0.2948755026,1.012648582,0.01940434799,0.2948755026,1.012648582,0.01940434799,0.2949102143881642,1.0127986165527325,0.03229150864353929,0.01288808073319617,451061,0.2913823264816442,0.1513534283084169,0.5572642452099389,4
522785,beyond_snap_tolerance,0,0.0,0.2949658334,1.003209114,0.009702272713,0.2949658334,1.003209114,0.009702272713,0.29502308681487577,1.0034748284393513,0.032399797125609926,0.02269915189115704,451034,0.6784760322221568,0.022198736208306043,0.2993252315695371,4
522786,beyond_snap_tolerance,0,0.0,0.2949658334,1.003209114,0.02910641953,0.2949658334,1.003209114,0.02910641953,0.2949743390613828,1.0032475166857944,0.03240257672037475,0.0032963918663003254,451041,0.3537863539439362,0.018990311371245693,0.6272233346848181,4
522834,beyond_snap_tolerance,0,0.0,0.2950580418,0.993781209,0.01940434799,0.2950580418,0.993781209,0.01940434799,0.29509383609871614,0.993935070032949,0.032510690438185025,0.013107294412592452,451016,0.23232404510076743,0.1695955771832566,0.598080377715976,4
522890,beyond_snap_tolerance,0,0.0,0.2951605022,0.9843761325,0.009702272713,0.2951605022,0.9843761325,0.009702272713,0.29521972822282816,0.984641478208848,0.03261870553911214,0.022918045500013612,450999,0.4672454664237118,0.3485830542681813,0.18417147930810684,4
522891,beyond_snap_tolerance,0,0.0,0.2951605022,0.9843761325,0.02910641953,0.2951605022,0.9843761325,0.02910641953,0.2951695865310135,0.9844168323163488,0.032621436265881175,0.0035152640944380747,450999,0.37796557452323576,0.41741971122497595,0.2046147142517882,4
522951,beyond_snap_tolerance,0,0.0,0.2952650189,0.9749844074,0.01940434799,0.2952650189,0.9749844074,0.01940434799,0.2953005436216144,0.9751396108931414,0.03272925864391435,0.013325861850737053,450974,0.0676278234834769,0.5443736120420246,0.3879985644744985,4
523137,rejected_snap_beam_length,0,0.0,0.2957273722,1.021982431,0.0306437891,0.2957273722,1.021982431,0.0306437891,0.29573182335427534,1.0220004618986371,0.032182107763467915,0.0015384307707705794,451087,0.3952769948808976,0.59414560398437,0.010577401134732383,2
523239,rejected_snap_beam_length,0,0.0,0.2959650159,1.003070831,0.03075362742,0.2959650159,1.003070831,0.03075362742,0.29596926908705856,1.003090033951879,0.03240184411637258,0.0016483340441677328,451041,0.023960983746430853,0.3028181299709446,0.6732208862826246,2
523352,rejected_snap_beam_length,0,0.0,0.2962269783,0.9842298031,0.03086308576,0.2962269783,0.9842298031,0.03086308576,0.2962315205368068,0.9842501533276143,0.03262062171619123,0.0017576596374111171,450999,0.3882536318179724,0.13167179859689807,0.48007456958512956,2
523527,within_mpc_tolerance,1,0.0,0.2966592014,1.021852493,0.03218115866,0.2966592014,1.021852493,0.03218115866,0.2966592014002502,1.0218524930010133,0.0321811587464701,8.647640211136897e-11,451087,0.07338716728830719,0.6233918102265458,0.30322102248514704,1
523651,within_mpc_tolerance,1,0.0,0.2969642282,1.002932549,0.03240083531,0.2969642282,1.002932549,0.03240083531,0.29696422820715584,1.0029325490290093,0.03240083779232966,2.4825094741232826e-09,451030,0.3878884323595491,0.46620758573584326,0.14590398190460768,1
523819,within_mpc_tolerance,1,0.0,0.2972934842,0.9840835333,0.03261975199,0.2972934842,0.9840835333,0.03261975199,0.29729348420006235,0.9840835333002702,0.032619752013166095,2.3167753941452982e-11,451005,0.1545817590660961,0.7030015473707292,0.1424166935631747,1
524034,beyond_snap_tolerance,0,0.0,0.2976967394,1.026439428,0.01940434799,0.2976967394,1.026439428,0.01940434799,0.2977441749208291,1.026583560225718,0.03212232657862341,0.012718883740635824,451093,0.17098314435782927,0.6400017194822838,0.18901513615988694,2
524053,beyond_snap_tolerance,0,0.0,0.2977358401,1.02170229,0.01455331128,0.2977358401,1.02170229,0.01455331128,0.29779176416066955,1.021904802315025,0.032177030694505705,0.017624971623793437,451090,0.3290332083979419,0.2391917457830929,0.4317750458189652,2
524054,beyond_snap_tolerance,0,0.0,0.2977358401,1.02170229,0.02425538376,0.2977358401,1.02170229,0.02425538376,0.2977609816577131,1.0217933326566822,0.032178409260548296,0.007923588451301505,451090,0.35222520468521623,0.2563479843899881,0.3914268109247957,2
