input_variable,input_physical,positive_hvi_fraction,mean_normalized_hvi,median_normalized_hvi,p90_normalized_hvi,p99_normalized_hvi,sampled_profile_maximum_normalized_hvi,selected_input_physical,selected_hvi_normalized,nuisance_sample_count,evaluated_count,selected_case
primary_member_ratio,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3329166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3358333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.33875,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.34458333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.34750000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.35041666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3533333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.35625,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3591666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.36208333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.36500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.36791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.37083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.37375,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
primary_member_ratio,0.3766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07159346284481066,0.3562248555302681,2048,99,100
