case_id,stress_component,normalized_semispan,trim_stress_MPa
37,cbeam_maxabs_normal,0.189222599298531,43.202986643825
37,cbeam_maxabs_normal,0.196362935838671,44.8643665962978
37,cbeam_maxabs_normal,0.203503272378811,45.2502873778966
37,cbeam_maxabs_normal,0.210643608918951,43.8637959052512
37,cbeam_maxabs_normal,0.217783945459091,46.7343437295767
37,cbeam_maxabs_normal,0.224924281999231,49.4856704201258
37,cbeam_maxabs_normal,0.232064618539371,47.8083600500612
37,cbeam_maxabs_normal,0.239204955079511,51.0201201295401
37,cbeam_maxabs_normal,0.246345291619651,53.7423733156
37,cbeam_maxabs_normal,0.253485628159791,51.3790122387379
37,cbeam_maxabs_normal,0.260625964699931,54.3577004604899
37,cbeam_maxabs_normal,0.267766301240071,49.0648523999628
37,cbeam_maxabs_normal,0.274906637780211,53.2453181998707
37,cbeam_maxabs_normal,0.282046974320352,52.4303760699269
37,cbeam_maxabs_normal,0.289187310860491,51.0710123026957
37,cbeam_maxabs_normal,0.296327647400631,51.4481893343808
37,cbeam_maxabs_normal,0.303467983940772,49.6959075156921
37,cbeam_maxabs_normal,0.310608320480911,49.7446320576653
37,cbeam_maxabs_normal,0.317748657021051,50.0083692189633
37,cbeam_maxabs_normal,0.324888993561191,47.6160750637039
37,cbeam_maxabs_normal,0.332029330101332,49.502520064772
37,cbeam_maxabs_normal,0.339169666641471,48.0058813730815
37,cbeam_maxabs_normal,0.346310003181611,49.4987997134161
37,cbeam_maxabs_normal,0.353450339721751,47.9010414102469
37,cbeam_maxabs_normal,0.360590676261891,46.999744343105
37,cbeam_maxabs_normal,0.367731012802031,46.8390155670507
37,cbeam_maxabs_normal,0.374871349342171,45.7699528903074
37,cbeam_maxabs_normal,0.382011685882311,45.5558296271569
37,cbeam_maxabs_normal,0.389152022422451,42.9233792139682
37,cbeam_maxabs_normal,0.396292358962591,43.4525346625968
37,cbeam_maxabs_normal,0.403432695502731,41.0357152166583
37,cbeam_maxabs_normal,0.410573032042871,41.1077158853922
37,cbeam_maxabs_normal,0.417713368583011,42.3093556840554
37,cbeam_maxabs_normal,0.424853705123151,40.9400888166071
37,cbeam_maxabs_normal,0.431994041663291,45.0926794289198
37,cbeam_maxabs_normal,0.439134378203431,41.3065228294382
37,cbeam_maxabs_normal,0.446274714743571,51.290690315169
37,cbeam_maxabs_normal,0.453415051283712,52.4680286969078
37,cbeam_maxabs_normal,0.460555387823851,51.7014665397664
37,cbeam_maxabs_normal,0.467695724363991,45.4519337812549
37,cbeam_maxabs_normal,0.474836060904131,32.6418416327667
37,cbeam_maxabs_normal,0.481976397444271,34.9697919266818
37,cbeam_maxabs_normal,0.489116733984411,43.4229159425473
37,cbeam_maxabs_normal,0.496257070524551,43.992813120922
37,cbeam_maxabs_normal,0.503397407064691,51.3047977231183
