case_id,normalized_semispan,lift_per_unit_span_N_per_m,outboard_bending_moment_Nm
65,0.7275,962.541221498774,130.273175889599
65,0.73,958.186635324272,127.436170528732
65,0.7325,953.822769535247,124.636133847729
65,0.735,949.449683540255,121.87289748027
65,0.7375,945.067438086829,119.146292704304
65,0.74,940.676094388921,116.456150444386
65,0.7425,936.275713190241,113.802301274048
65,0.745,931.86635376388,111.184575418135
65,0.7475,927.448072848891,108.602802755096
65,0.75,923.020923524788,106.05681281917
65,0.7525,918.584954025273,103.546434802439
65,0.755,914.140206492796,101.071497556682
65,0.7575,909.686715675903,98.631829595007
65,0.76,905.224507571705,96.227259093189
65,0.7625,900.753598016136,93.857613890673
65,0.765,896.273991225075,91.5227214911851
65,0.7675,891.785678289775,89.2224090628957
65,0.77,887.28863563046,86.9565034380754
65,0.7725,882.782823412331,84.7248311121851
65,0.775,878.268183928656,82.5272182423397
65,0.7775,873.744639956011,80.3634906450807
65,0.78,869.212093087167,78.2334737933976
65,0.7825,864.670422047522,76.136992812931
65,0.785,860.119481001371,74.0738724772932
65,0.7875,855.55909785473,72.0439372024422
65,0.79,850.989072561786,70.0470110400413
65,0.7925,846.409175442408,68.0829176697413
65,0.795,841.819145518544,66.1514803903193
65,0.7975,837.21868887756,64.252522109609
65,0.8,832.60747707094,62.3858653331617
65,0.8025,827.985145556936,60.5513321515733
65,0.805,823.351292195995,58.7487442264204
65,0.8075,818.705475807884,56.9779227747447
65,0.81,814.047214799493,55.2386885520308
65,0.8125,809.375985872309,53.5308618336267
65,0.815,804.691222818393,51.8542623945525
65,0.8175,799.992315413512,50.2087094876562
65,0.82,795.278608415701,48.5940218200695
65,0.8225,790.549400677092,47.010017527927
65,0.825,785.803944376151,45.4565141493156
65,0.8275,781.041444376702,43.9333285954211
65,0.83,776.261057719048,42.4402771198506
65,0.8325,771.461893247276,40.9771752861098
65,0.835,766.643011375281,39.5438379332202
65,0.8375,761.803423992272,38.1400791394681
65,0.84,756.942094506329,36.7657121842817
65,0.8425,752.057938022086,35.4205495082366
65,0.845,747.149821645654,34.1044026711996
65,0.8475,742.216564906434,32.8170823086184
65,0.85,737.256940281531,31.5583980859774
65,0.8525,732.269673803832,30.3281586514375
65,0.855,727.253445729554,29.1261715866836
65,0.8575,722.206891234942,27.9522433560068
65,0.86,717.128601104825,26.8061792536465
65,0.8625,712.017122367747,25.6877833494204
65,0.865,706.870958823182,24.5968584326663
65,0.8675,701.68857139589,23.5332059545153
65,0.87,696.468378240479,22.4966259685114
65,0.8725,691.208754505493,21.4869170695813
65,0.875,685.908031650687,20.5038763313444
65,0.8775,680.564496193163,19.5472992417367
65,0.88,675.176387737481,18.6169796369021
65,0.8825,669.741896121255,17.7127096332724
65,0.885,664.259157480626,16.8342795577285
65,0.8875,658.726249008861,15.9814778756881
65,0.89,653.141182145357,15.1540911169205
65,0.8925,647.501893890863,14.3519037988243
65,0.895,641.806235896667,13.5746983468325
65,0.8975,636.051960919731,12.8222550115257
65,0.9,630.236706170805,12.0943517819284
65,0.9025,624.357973006677,11.3907642943486
65,0.905,618.413102328794,10.7112657359752
65,0.9075,612.399244945745,10.0556267422847
65,0.91,606.313326033432,9.42361528711435
65,0.9125,600.152002679781,8.81499656402907
65,0.915,593.911613325586,8.22953285734564
65,0.9175,587.58811770283,7.6669834008629
65,0.92,581.177025618241,7.12710422198015
65,0.9225,574.673312622081,6.60964796845714
65,0.925,568.07132022635,6.11436371456106
65,0.9275,561.36463787434,5.64099674275107
65,0.93,554.545963290885,5.18928829634694
65,0.9325,547.606937127587,4.75897529779314
65,0.935,540.537946916983,4.34979002613915
65,0.9375,533.327894205589,3.96145974617196
65,0.94,525.963917268162,3.59370628021649
65,0.9425,518.43105990314,3.24624551190556
65,0.945,510.711874315833,2.91878680914086
65,0.9475,502.785942788512,2.6110323509236
65,0.95,494.62929839238,2.32267633959967
65,0.9525,486.213718940605,2.05340407616956
65,0.955,477.505860003224,1.80289087142229
65,0.9575,468.46618101875,1.5708007594432
65,0.96,459.047601652963,1.3567849720632
65,0.9625,449.193800875746,1.16048012240907
65,0.965,438.837034339544,0.981506031930038
65,0.9675,427.895289118301,0.819463116690809
65,0.97,416.268505786134,0.67392922315539
65,0.9725,403.833452888902,0.544455767702383
65,0.975,390.436594309135,0.430562982118867
65,0.9775,375.883859502318,0.331733989882302
65,0.98,359.925429943836,0.247407318546312
65,0.9825,342.232090487987,0.176967261262411
65,0.985,322.356389275893,0.119731175027713
65,0.9875,299.664200999091,0.0749322171331791
65,0.99,273.202356304673,0.0416948793918903
65,0.9925,241.406898050666,0.0189982130355569
65,0.995,201.318042125277,0.0056154882455801
65,0.9975,145.547144433676,0
65,1,0,0
99,0,1806.67047515826,3176.12448844009
99,0.0025,1806.6491131394,3156.43342847256
99,0.005,1806.58503409762,3136.81364650672
99,0.0075,1806.47825907085,3117.26514001445
99,0.01,1806.32882310074,3097.78790478315
99,0.0125,1806.13677520038,3078.38193491709
99,0.015,1805.90217830912,3059.04722283938
99,0.0175,1805.62510923458,3039.78375929442
99,0.02,1805.30565858187,3020.59153335098
99,0.0225,1804.94393067019,3001.47053240571
99,0.025,1804.54004343679,2982.42074218732
99,0.0275,1804.09412832849,2963.44214676117
99,0.03,1803.60633018078,2944.53472853451
99,0.0325,1803.07680708474,2925.69846826216
99,0.035,1802.50573024189,2906.93334505278
99,0.0375,1801.89328380702,2888.23933637557
99,0.04,1801.23966471939,2869.61641806761
99,0.0425,1800.5450825223,2851.06456434154
99,0.045,1799.80975917127,2832.58374779392
99,0.0475,1799.03392883115,2814.17393941393
99,0.05,1798.21783766219,2795.8351085926
99,0.0525,1797.36174359553,2777.56722313258
99,0.055,1796.46591609812,2759.37024925825
99,0.0575,1795.53063592756,2741.24415162639
99,0.06,1794.55619487697,2723.18889333726
99,0.0625,1793.5428955102,2705.20443594609
99,0.065,1792.49105088773,2687.29073947501
99,0.0675,1791.40098428354,2669.44776242544
99,0.07,1790.27302889322,2651.67546179083
99,0.0725,1789.10752753367,2633.97379306977
99,0.075,1787.90483233476,2616.34271027957
99,0.0775,1786.66530442322,2598.7821659701
99,0.08,1785.38931359915,2581.29211123809
99,0.0825,1784.07723800553,2563.87249574167
99,0.085,1782.72946379105,2546.52326771533
99,0.0875,1781.34638476665,2529.24437398513
99,0.09,1779.92840205617,2512.03575998424
99,0.0925,1778.47592374143,2494.89736976877
99,0.095,1776.98936450227,2477.82914603387
99,0.0975,1775.46914525179,2460.83103013011
99,0.1,1773.91569276728,2443.90296208003
99,0.1025,1772.3294393173,2427.04488059504
99,0.105,1770.71082228515,2410.25672309244
99,0.1075,1769.06028378937,2393.5384257127
99,0.11,1767.3782703015,2376.88992333685
99,0.1125,1765.66523226166,2360.31114960418
99,0.115,1763.92162369231,2343.80203692992
99,0.1175,1762.14790181059,2327.36251652324
99,0.12,1760.34452663982,2310.9925184052
99,0.1225,1758.51196062034,2294.69197142697
99,0.125,1756.65066822039,2278.46080328805
99,0.1275,1754.76111554733,2262.29894055459
99,0.13,1752.84376995956,2246.20630867778
99,0.1325,1750.89909967976,2230.18283201228
99,0.135,1748.92757340974,2214.22843383474
99,0.1375,1746.92965994732,2198.34303636223
99,0.14,1744.90582780583,2182.52656077075
99,0.1425,1742.85654483641,2166.77892721376
99,0.145,1740.78227785374,2151.10005484058
99,0.1475,1738.68349226552,2135.48986181484
99,0.15,1736.56065170612,2119.94826533284
99,0.1525,1734.4142176748,2104.47518164183
99,0.155,1732.24464917895,2089.07052605821
99,0.1575,1730.0524023827,2073.73421298568
99,0.16,1727.83793026128,2058.46615593319
99,0.1625,1725.60168226159,2043.26626753282
99,0.165,1723.34410396921,2028.13445955756
99,0.1675,1721.06563678244,2013.07064293882
99,0.17,1718.76671759349,1998.07472778388
99,0.1725,1716.44777847729,1983.14662339315
99,0.175,1714.10924638837,1968.28623827717
99,0.1775,1711.75154286583,1953.49348017347
99,0.18,1709.37508374712,1938.76825606321
99,0.1825,1706.9802788906,1924.11047218761
99,0.185,1704.56753190737,1909.52003406405
99,0.1875,1702.13723990263,1894.99684650206
99,0.19,1699.68979322677,1880.54081361897
99,0.1925,1697.22557523661,1866.15183885529
99,0.195,1694.74496206685,1851.82982498985
99,0.1975,1692.24832241214,1837.57467415464
99,0.2,1689.73601731991,1823.38628784937
99,0.2025,1687.20839999414,1809.26456695567
99,0.205,1684.66581561043,1795.20941175109
99,0.2075,1682.10860114238,1781.22072192264
99,0.21,1679.53708519949,1767.29839658016
99,0.2125,1676.95158787688,1753.44233426924
99,0.215,1674.35242061673,1739.65243298386
99,0.2175,1671.73988608185,1725.92859017869
99,0.22,1669.11427804116,1712.270702781
99,0.2225,1666.47588126754,1698.67866720227
99,0.225,1663.82497144781,1685.15237934944
99,0.2275,1661.16181510515,1671.69173463577
99,0.23,1658.48666953381,1658.29662799133
99,0.2325,1655.79978274629,1644.96695387321
99,0.235,1653.10139343291,1631.70260627525
99,0.2375,1650.3917309339,1618.5034787375
99,0.24,1647.67101522374,1605.36946435522
99,0.2425,1644.93945690804,1592.3004557876
99,0.245,1642.19725723264,1579.29634526606
99,0.2475,1639.44460810499,1566.35702460219
99,0.25,1636.68169212777,1553.48238519529
99,0.2525,1633.90868264446,1540.67231803962
99,0.255,1631.12574379695,1527.92671373122
99,0.2575,1628.33303059498,1515.24546247438
99,0.26,1625.53068899717,1502.62845408776
99,0.2625,1622.71885600363,1490.07557801016
99,0.265,1619.89765975984,1477.58672330589
99,0.2675,1617.06721967164,1465.16177866988
99,0.27,1614.22764653119,1452.80063243235
99,0.2725,1611.37904265349,1440.50317256318
99,0.275,1608.52150202344,1428.26928667597
99,0.2775,1605.65511045293,1416.09886203173
99,0.28,1602.77994574795,1403.9917855423
99,0.2825,1599.89607788514,1391.94794377335
99,0.285,1597.00356919778,1379.96722294721
99,0.2875,1594.1024745706,1368.0495089453
99,0.29,1591.19284164327,1356.19468731028
99,0.2925,1588.27471102224,1344.40264324798
99,0.295,1585.34811650032,1332.67326162893
99,0.2975,1582.413085284,1321.00642698977
99,0.3,1579.4696382278,1309.40202353425
99,0.3025,1576.5177900754,1297.85993513412
99,0.305,1573.55754970713,1286.38004532967
99,0.3075,1570.58892039344,1274.96223733007
99,0.31,1567.61190005377,1263.60639401355
99,0.3125,1564.62648152056,1252.31239792727
99,0.315,1561.63265280786,1241.08013128707
99,0.3175,1558.63039738407,1229.90947597695
99,0.32,1555.61969444843,1218.80031354849
99,0.3225,1552.60051921064,1207.75252521997
99,0.325,1549.57284317334,1196.7659918754
99,0.3275,1546.53663441677,1185.84059406342
99,0.33,1543.49185788523,1174.97621199602
99,0.3325,1540.43847567483,1164.17272554719
99,0.335,1537.376447322,1153.43001425136
99,0.3375,1534.30573009233,1142.74795730186
99,0.34,1531.22627926914,1132.12643354923
99,0.3425,1528.13804844134,1121.56532149942
99,0.345,1525.04098979015,1111.06449931199
99,0.3475,1521.93505437392,1100.62384479822
99,0.35,1518.82019241093,1090.24323541917
99,0.3525,1515.69635355926,1079.92254828371
99,0.355,1512.56348719361,1069.66166014655
99,0.3575,1509.42154267824,1059.46044740625
99,0.36,1506.27046963581,1049.31878610319
99,0.3625,1503.11021821144,1039.2365519176
99,0.365,1499.94073933166,1029.21362016761
99,0.3675,1496.76198495763,1019.24986580729
99,0.37,1493.57390833232,1009.34516342475
99,0.3725,1490.37646422105,999.499387240334
99,0.375,1487.16960914504,989.712411104783
99,0.3775,1483.95330160747,979.984108497559
99,0.38,1480.7275023117,970.314352525194
99,0.3825,1477.49217437117,960.703015919738
99,0.385,1474.24728351052,951.149971037307
99,0.3875,1470.99279825775,941.65508985673
99,0.39,1467.72869012684,932.218243978306
99,0.3925,1464.45493379051,922.83930462268
99,0.395,1461.17150724288,913.518142629848
99,0.3975,1457.87839195162,904.254628458283
99,0.4,1454.57557299927,895.048632184209
99,0.4025,1451.26303921352,885.900023501007
99,0.405,1447.94078328602,876.808671718779
99,0.4075,1444.60880187974,867.774445764058
99,0.41,1441.26709572433,858.797214179676
99,0.4125,1437.91566969954,849.876845124793
99,0.415,1434.55453290629,841.013206375088
99,0.4175,1431.18369872548,832.206165323122
99,0.42,1427.80318486409,823.455588978863
99,0.4225,1424.41301338875,814.761343970383
99,0.425,1421.01321074647,806.123296544733
99,0.4275,1417.60380777256,797.541312568982
99,0.43,1414.18483968573,789.01525753144
99,0.4325,1410.75634607022,780.544996543037
99,0.435,1407.31837084512,772.130394338895
99,0.4375,1403.87096222078,763.771315280057
99,0.44,1400.41417264252,755.467623355385
99,0.4425,1396.94805872159,747.219182183636
99,0.445,1393.47268115353,739.025855015692
99,0.4475,1389.98810462421,730.887504736954
99,0.45,1386.49439770344,722.803993869894
99,0.4525,1382.9916327267,714.775184576765
99,0.455,1379.47988566491,706.800938662446
99,0.4575,1375.95923598267,698.881117577448
99,0.46,1372.42976648523,691.015582421046
99,0.4625,1368.89156315447,683.204193944543
99,0.465,1365.34471497416,675.446812554666
99,0.4675,1361.78931374514,667.743298317075
99,0.47,1358.22545389038,660.093510959987
99,0.4725,1354.6532322508,652.497309877897
99,0.475,1351.07274787195,644.954554135403
99,0.4775,1347.48410178219,637.46510247111
99,0.48,1343.88739676286,630.028813301621
99,0.4825,1340.28273711093,622.645544725586
99,0.485,1336.67022839469,615.315154527821
99,0.4875,1333.04997720299,608.03750018347
99,0.49,1329.42209088883,600.812438862215
99,0.4925,1325.78667730764,593.639827432506
99,0.495,1322.14384455107,586.519522465818
99,0.4975,1318.49370067693,579.451380240918
99,0.5,1314.83635343591,572.435256748127
99,0.5025,1311.17190999577,565.471007693567
99,0.505,1307.50047666377,558.558488503396
99,0.5075,1303.82215860806,551.697554327998
99,0.51,1300.13705957868,544.888060046131
99,0.5125,1296.44528162902,538.129860269024
99,0.515,1292.74692483856,531.422809344402
99,0.5175,1289.04208703743,524.766761360432
99,0.52,1285.33086353388,518.161570149587
99,0.5225,1281.61334684517,511.607089292402
99,0.525,1277.88962643294,505.103172121127
99,0.5275,1274.15978844361,498.649671723256
99,0.53,1270.42391545477,492.246440944923
99,0.5325,1266.68208622829,485.893332394165
99,0.535,1262.93437547103,479.590198444027
99,0.5375,1259.18085360376,473.336891235505
99,0.54,1255.42158653934,467.133262680332
99,0.5425,1251.65663547062,460.979164463575
99,0.545,1247.88605666915,454.874448046046
99,0.5475,1244.10990129515,448.818964666529
99,0.55,1240.32821521971,442.812565343791
99,0.5525,1236.54103885982,436.855100878399
99,0.555,1232.74840702687,430.946421854309
99,0.5575,1228.95034878949,425.086378640241
99,0.56,1225.14688735113,419.274821390827
99,0.5625,1221.33803994321,413.511600047525
99,0.565,1217.52381773431,407.796564339301
99,0.5675,1213.70422575596,402.129563783067
99,0.57,1209.87926284561,396.51044768388
99,0.5725,1206.04892160722,390.939065134899
99,0.575,1202.21318838993,385.41526501709
99,0.5775,1198.37204328515,379.938895998686
99,0.58,1194.52546014256,374.509806534408
99,0.5825,1190.67340660513,369.127844864427
99,0.585,1186.81584416365,363.79285901309
99,0.5875,1182.95272823071,358.5046967874
99,0.59,1179.08400823452,353.263205775258
99,0.5925,1175.20962773249,348.068233343467
99,0.595,1171.3295245447,342.919626635505
99,0.5975,1167.44363090715,337.817232569071
99,0.6,1163.55187364477,332.760897833415
99,0.6025,1159.65417436393,327.750468886446
99,0.605,1155.75044966437,322.785791951644
99,0.6075,1151.84061137004,317.866713014763
99,0.61,1147.92456677866,312.993077820362
99,0.6125,1144.0022189295,308.164731868138
99,0.615,1140.07346688873,303.381520409107
99,0.6175,1136.13820605197,298.643288441617
99,0.62,1132.19632846312,293.949880707226
99,0.6225,1128.24772314898,289.301141686438
99,0.625,1124.29227646847,284.69691559433
99,0.6275,1120.32987247593,280.137046376062
99,0.63,1116.36039329714,275.621377702308
99,0.6325,1112.38371951727,271.149752964605
99,0.635,1108.39973057935,266.722015270637
99,0.6375,1104.40830519225,262.338007439484
99,0.64,1100.40932174657,257.997571996834
99,0.6425,1096.40265873736,253.700551170188
99,0.645,1092.38819519185,249.446786884061
99,0.6475,1088.36581110088,245.236120755212
99,0.65,1084.33538785224,241.068394087913
99,0.6525,1080.29680866423,236.943447869263
99,0.655,1076.24995901771,232.861122764584
99,0.6575,1072.1947270847,228.821259112903
99,0.66,1068.13100415157,224.823696922539
99,0.6625,1064.05868503498,220.868275866814
99,0.665,1059.97766848827,216.954835279904
99,0.6675,1055.88785759647,213.083214152843
99,0.67,1051.78916015741,209.253251129702
99,0.6725,1047.68148904708,205.464784503949
99,0.675,1043.56476256665,201.717652215011
99,0.6775,1039.43890476909,198.011691845054
99,0.68,1035.30384576286,194.346740615985
99,0.6825,1031.15952199048,190.722635386691
99,0.685,1027.00587647945,187.139212650539
99,0.6875,1022.84285906322,183.596308533122
99,0.69,1018.67042656977,180.093758790281
99,0.6925,1014.48854297541,176.631398806405
99,0.695,1010.29717952146,173.209063593004
99,0.6975,1006.09631479131,169.826587787581
99,0.7,1001.88593474577,166.483805652782
99,0.7025,997.666032714173,163.180551075842
99,0.705,993.436609339189,159.916657568328
99,0.7075,989.197672473021,156.691958266157
99,0.71,984.94923702303,153.506285929909
99,0.7125,980.691324744687,150.359472945415
99,0.715,976.423963979974,147.251351324616
99,0.7175,972.147189339442,144.18175270668
99,0.72,967.861041326247,141.150508359368
99,0.7225,963.56556590064,138.157449180631
99,0.725,959.260813983535,135.202405700426
99,0.7275,954.94684089795,132.285208082723
99,0.73,950.623705747294,129.405686127685
99,0.7325,946.291470729679,126.563669274006
99,0.735,941.950200387643,123.75898660136
99,0.7375,937.599960792911,120.991466832949
99,0.74,933.240818666048,118.26093833811
99,0.7425,928.872840431133,115.567229134948
99,0.745,924.496091205855,112.910166892953
99,0.7475,920.110633727722,110.289578935574
99,0.75,915.716527217384,107.705292242692
99,0.7525,911.313826180393,105.157133452955
99,0.755,906.902579149048,102.644928865932
99,0.7575,902.482827366347,100.168504444024
99,0.76,898.054603414417,97.7276858140915
99,0.7625,893.617929790157,95.3222982687442
99,0.765,889.172817431253,92.9521667672238
99,0.7675,884.719264196086,90.6171159358378
99,0.77,880.257253301484,88.3169700678741
99,0.7725,875.786751722677,86.0515531229398
99,0.775,871.307708560226,83.8206887256575
99,0.7775,866.820053379146,81.6242001636575
99,0.78,862.323694525836,79.4619103847986
99,0.7825,857.818517428866,77.3336419935524
99,0.785,853.304382890107,75.2392172464834
99,0.7875,848.781125373056,73.1784580467562
99,0.79,844.248551295648,71.1511859376054
99,0.7925,839.706437335194,69.1572220946978
99,0.795,835.154528753466,67.1963873173221
99,0.7975,830.592537750245,65.268502018338
99,0.8,826.02014185398,63.373386212822
99,0.8025,821.436982358422,61.5108595053447
99,0.805,816.842662814326,59.6807410758189
99,0.8075,812.236747585436,57.8828496638581
99,0.81,807.61876047805,56.1170035515899
99,0.8125,802.988183453465,54.3830205448678
99,0.815,798.344455432474,52.6807179528336
99,0.8175,793.686971200913,51.0099125657808
99,0.82,789.015080424911,49.3704206312772
99,0.8225,784.328086784025,47.7620578285066
99,0.825,779.625247229815,46.1846392407977
99,0.8275,774.905771376623,44.6379793263076
99,0.83,770.168821030275,43.1218918868392
99,0.8325,765.413509859205,41.6361900347712
99,0.835,760.63890321097,40.1806861580902
99,0.8375,755.84401807533,38.7551918835157
99,0.84,751.027823192903,37.3595180377164
99,0.8425,746.189239305905,35.9934746066245
99,0.845,741.327139544486,34.6568706928556
99,0.8475,736.440349938783,33.3495144712495
99,0.85,731.527650042766,32.0712131425545
99,0.8525,726.587773651358,30.8217728852757
99,0.855,721.619409587022,29.60099880572
99,0.8575,716.621202525832,28.4086948862658
99,0.86,711.591753826077,27.2446639318914
99,0.8625,706.529622314392,26.1087075149936
99,0.865,701.433324975179,25.0006259185296
99,0.8675,696.301337478567,23.9202180775069
99,0.87,691.132094470102,22.8672815188438
99,0.8725,685.923989531551,21.8416122996112
99,0.875,680.675374706448,20.8430049436545
99,0.8775,675.384559465948,19.8712523765763
99,0.88,670.04980896986,18.9261458590398
99,0.8825,664.669341453994,18.0074749183239
99,0.885,659.241324547746,17.115027278027
99,0.8875,653.763870294438,16.2485887857741
99,0.89,648.235028610882,15.4079433387314
99,0.8925,642.652778880858,14.5928728066683
99,0.895,637.015019328959,13.8031569522392
99,0.8975,631.319553765163,13.0385733480606
99,0.9,625.564075225257,12.2988972900652
99,0.9025,619.746145956014,11.5839017064844
99,0.905,613.863173104662,10.8933570616717
99,0.9075,607.912379367061,10.2270312538061
99,0.91,601.89076772475,9.58468950531929
99,0.9125,595.795079253532,8.96609424465286
99,0.915,589.62174281035,8.37100497768437
99,0.9175,583.366815194216,7.79917814683407
99,0.92,577.025910122527,7.25036697549327
99,0.9225,570.594114055461,6.7243212949717
99,0.925,564.06588652422,6.22078735064283
99,0.9275,557.4349421555,5.73950758335495
99,0.93,550.694111010588,5.28022038145336
99,0.9325,543.835173140978,4.84265979790371
99,0.935,536.848662360314,4.42655522598911
99,0.9375,529.72363308661,4.03163102583924
99,0.94,522.447382638906,3.65760609259265
99,0.9425,515.005119467904,3.30419335523596
99,0.945,507.37956530409,2.97109919303061
99,0.9475,499.550475896801,2.65802275383071
99,0.95,491.494060570731,2.36465515538349
99,0.9525,483.182274767922,2.09067854671214
99,0.955,474.581951362813,1.83576500166981
99,0.9575,465.653724750988,1.59957521039171
99,0.96,456.350684829352,1.38175692619812
99,0.9625,446.61667331196,1.18194311484289
99,0.965,436.384097953043,0.999749738892069
99,0.9675,425.571083754936,0.834773090996842
99,0.97,414.07769121987,0.686586563666727
99,0.9725,401.780786897155,0.554736706341456
99,0.975,388.526907156128,0.43873836738821
99,0.9775,374.122026053621,0.338068639477761
99,0.98,358.316342473659,0.25215920464944
99,0.9825,340.780639120146,0.180386478869827
99,0.985,321.067465557962,0.122058623372744
99,0.9875,298.542760326221,0.0763978913293703
99,0.99,272.253627624032,0.042515612125158
99,0.9925,240.636988046616,0.019374596617162
99,0.995,200.735779213086,0.00572746872502305
99,0.9975,145.171385936647,0
99,1,0,0
