record_type,Case,AR,TaperRatio,CDitrim,Feasible,Pareto,LLTTrimRequiredCL,TorsionCorrectedE,InterpolatedRigidE,LLTTrimCDiRigid,CDiTorsionDeltaPct,DirectRigidE,OptimumTaperAtSameAR,MaximumEAtSameAR,EfficiencyGap,AbsoluteTaperDistance,TaperOnlyCDiPenaltyPct,RigidSpanEfficiency
reference,,7.75,0.606,,,,,,,,,,0.361,,,,1.35762656891056,0.973481148914843
reference,,7.75,0.607,,,,,,,,,,0.361,,,,1.36683142978384,0.973392749599089
reference,,7.75,0.608,,,,,,,,,,0.361,,,,1.37605546971917,0.973304182199683
reference,,7.75,0.609,,,,,,,,,,0.361,,,,1.38529860003676,0.973215447664016
reference,,7.75,0.61,,,,,,,,,,0.361,,,,1.39456073250175,0.973126546934745
reference,,7.75,0.611,,,,,,,,,,0.361,,,,1.4038417793218,0.973037480949813
reference,,7.75,0.612,,,,,,,,,,0.361,,,,1.41314165314419,0.97294825064248
reference,,7.75,0.613,,,,,,,,,,0.361,,,,1.42246026705304,0.97285885694135
reference,,7.75,0.614,,,,,,,,,,0.361,,,,1.43179753456684,0.972769300770393
reference,,7.75,0.615,,,,,,,,,,0.361,,,,1.44115336963524,0.972679583048982
reference,,7.75,0.616,,,,,,,,,,0.361,,,,1.450527686637,0.97258970469191
reference,,7.75,0.617,,,,,,,,,,0.361,,,,1.45992040037686,0.972499666609419
reference,,7.75,0.618,,,,,,,,,,0.361,,,,1.46933142608312,0.97240946970723
reference,,7.75,0.619,,,,,,,,,,0.361,,,,1.47876067940496,0.972319114886566
reference,,7.75,0.62,,,,,,,,,,0.361,,,,1.48820807640986,0.972228603044177
reference,,7.75,0.621,,,,,,,,,,0.361,,,,1.49767353358101,0.972137935072367
reference,,7.75,0.622,,,,,,,,,,0.361,,,,1.50715696781483,0.972047111859021
reference,,7.75,0.623,,,,,,,,,,0.361,,,,1.51665829641829,0.971956134287627
reference,,7.75,0.624,,,,,,,,,,0.361,,,,1.52617743710648,0.971865003237305
reference,,7.75,0.625,,,,,,,,,,0.361,,,,1.53571430799995,0.97177371958283
reference,,7.75,0.626,,,,,,,,,,0.361,,,,1.54526882762267,0.971682284194655
reference,,7.75,0.627,,,,,,,,,,0.361,,,,1.55484091489899,0.97159069793894
reference,,7.75,0.628,,,,,,,,,,0.361,,,,1.56443048915156,0.971498961677572
reference,,7.75,0.629,,,,,,,,,,0.361,,,,1.57403747009881,0.971407076268194
reference,,7.75,0.63,,,,,,,,,,0.361,,,,1.58366177785247,0.971315042564226
reference,,7.75,0.631,,,,,,,,,,0.361,,,,1.59330333291534,0.971222861414888
reference,,7.75,0.632,,,,,,,,,,0.361,,,,1.60296205617865,0.971130533665228
reference,,7.75,0.633,,,,,,,,,,0.361,,,,1.61263786892001,0.971038060156143
reference,,7.75,0.634,,,,,,,,,,0.361,,,,1.62233069280078,0.970945441724402
reference,,7.75,0.635,,,,,,,,,,0.361,,,,1.63204044986409,0.97085267920267
reference,,7.75,0.636,,,,,,,,,,0.361,,,,1.64176706253223,0.970759773419532
reference,,7.75,0.637,,,,,,,,,,0.361,,,,1.65151045360421,0.970666725199519
reference,,7.75,0.638,,,,,,,,,,0.361,,,,1.66127054625416,0.970573535363122
reference,,7.75,0.639,,,,,,,,,,0.361,,,,1.6710472640284,0.970480204726822
reference,,7.75,0.64,,,,,,,,,,0.361,,,,1.68084053084339,0.970386734103114
reference,,7.75,0.641,,,,,,,,,,0.361,,,,1.69065027098383,0.970293124300523
reference,,7.75,0.642,,,,,,,,,,0.361,,,,1.70047640909989,0.97019937612363
reference,,7.75,0.643,,,,,,,,,,0.361,,,,1.71031887020543,0.970105490373097
reference,,7.75,0.644,,,,,,,,,,0.361,,,,1.72017757967586,0.970011467845681
reference,,7.75,0.645,,,,,,,,,,0.361,,,,1.73005246324549,0.969917309334265
reference,,7.75,0.646,,,,,,,,,,0.361,,,,1.73994344700599,0.969823015627874
reference,,7.75,0.647,,,,,,,,,,0.361,,,,1.7498504574039,0.969728587511697
reference,,7.75,0.648,,,,,,,,,,0.361,,,,1.75977342123861,0.969634025767111
reference,,7.75,0.649,,,,,,,,,,0.361,,,,1.76971226566032,0.9695393311717
reference,,7.75,0.65,,,,,,,,,,0.361,,,,1.77966691816764,0.969444504499279
reference,,7.75,0.651,,,,,,,,,,0.361,,,,1.7896373066062,0.969349546519908
reference,,7.75,0.652,,,,,,,,,,0.361,,,,1.79962335916581,0.969254457999924
reference,,7.75,0.653,,,,,,,,,,0.361,,,,1.80962500437887,0.969159239701952
reference,,7.75,0.654,,,,,,,,,,0.361,,,,1.81964217111836,0.96906389238493
reference,,7.75,0.655,,,,,,,,,,0.361,,,,1.82967478859564,0.968968416804127
reference,,7.75,0.656,,,,,,,,,,0.361,,,,1.83972278635853,0.968872813711169
reference,,7.75,0.657,,,,,,,,,,0.361,,,,1.84978609428943,0.968777083854052
reference,,7.75,0.658,,,,,,,,,,0.361,,,,1.85986464260304,0.968681227977167
reference,,7.75,0.659,,,,,,,,,,0.361,,,,1.86995836184489,0.968585246821316
reference,,7.75,0.66,,,,,,,,,,0.361,,,,1.88006718288904,0.968489141123735
reference,,7.75,0.661,,,,,,,,,,0.361,,,,1.89019103693617,0.968392911618116
reference,,7.75,0.662,,,,,,,,,,0.361,,,,1.90032985551178,0.968296559034619
reference,,7.75,0.663,,,,,,,,,,0.361,,,,1.91048357046433,0.968200084099896
reference,,7.75,0.664,,,,,,,,,,0.361,,,,1.92065211396319,0.968103487537114
reference,,7.75,0.665,,,,,,,,,,0.361,,,,1.93083541849699,0.968006770065964
reference,,7.75,0.666,,,,,,,,,,0.361,,,,1.94103341687151,0.967909932402692
reference,,7.75,0.667,,,,,,,,,,0.361,,,,1.95124604220795,0.967812975260109
reference,,7.75,0.668,,,,,,,,,,0.361,,,,1.96147322794111,0.967715899347614
reference,,7.75,0.669,,,,,,,,,,0.361,,,,1.97171490781773,0.96761870537121
reference,,7.75,0.67,,,,,,,,,,0.361,,,,1.98197101589428,0.967521394033526
reference,,7.75,0.671,,,,,,,,,,0.361,,,,1.99224148653552,0.967423966033833
reference,,7.75,0.672,,,,,,,,,,0.361,,,,2.0025262544126,0.967326422068064
reference,,7.75,0.673,,,,,,,,,,0.361,,,,2.01282525450124,0.967228762828828
reference,,7.75,0.674,,,,,,,,,,0.361,,,,2.02313842208004,0.967130989005435
reference,,7.75,0.675,,,,,,,,,,0.361,,,,2.03346569272871,0.967033101283908
reference,,7.75,0.676,,,,,,,,,,0.361,,,,2.04380700232634,0.966935100347003
reference,,7.75,0.677,,,,,,,,,,0.361,,,,2.05416228704975,0.966836986874228
reference,,7.75,0.678,,,,,,,,,,0.361,,,,2.0645314833716,0.966738761541858
reference,,7.75,0.679,,,,,,,,,,0.361,,,,2.07491452805888,0.966640425022955
reference,,7.75,0.68,,,,,,,,,,0.361,,,,2.08531135817114,0.966541977987384
reference,,7.75,0.681,,,,,,,,,,0.361,,,,2.09572191105873,0.96644342110183
reference,,7.75,0.682,,,,,,,,,,0.361,,,,2.10614612436144,0.966344755029816
reference,,7.75,0.683,,,,,,,,,,0.361,,,,2.11658393600644,0.966245980431721
reference,,7.75,0.684,,,,,,,,,,0.361,,,,2.12703528420697,0.966147097964794
reference,,7.75,0.685,,,,,,,,,,0.361,,,,2.13750010746048,0.966048108283174
reference,,7.75,0.686,,,,,,,,,,0.361,,,,2.14797834454723,0.965949012037905
reference,,7.75,0.687,,,,,,,,,,0.361,,,,2.15846993452855,0.965849809876952
reference,,7.75,0.688,,,,,,,,,,0.361,,,,2.1689748167451,0.965750502445221
reference,,7.75,0.689,,,,,,,,,,0.361,,,,2.17949293081576,0.96565109038457
reference,,7.75,0.69,,,,,,,,,,0.361,,,,2.19002421663546,0.965551574333831
reference,,7.75,0.691,,,,,,,,,,0.361,,,,2.20056861437412,0.965451954928822
reference,,7.75,0.692,,,,,,,,,,0.361,,,,2.21112606447473,0.965352232802365
reference,,7.75,0.693,,,,,,,,,,0.361,,,,2.22169650765212,0.965252408584301
reference,,7.75,0.694,,,,,,,,,,0.361,,,,2.23227988489112,0.965152482901509
reference,,7.75,0.695,,,,,,,,,,0.361,,,,2.24287613744534,0.965052456377916
reference,,7.75,0.696,,,,,,,,,,0.361,,,,2.25348520683541,0.964952329634519
reference,,7.75,0.697,,,,,,,,,,0.361,,,,2.26410703484763,0.964852103289396
reference,,7.75,0.698,,,,,,,,,,0.361,,,,2.2747415635324,0.964751777957725
reference,,7.75,0.699,,,,,,,,,,0.361,,,,2.2853887352029,0.964651354251794
reference,,7.75,0.7,,,,,,,,,,0.361,,,,2.29604849243339,0.964550832781024
reference,,7.75,0.701,,,,,,,,,,0.361,,,,2.30672077805787,0.96445021415198
reference,,7.75,0.702,,,,,,,,,,0.361,,,,2.31740553516859,0.964349498968383
reference,,7.75,0.703,,,,,,,,,,0.361,,,,2.32810270711477,0.964248687831132
reference,,7.75,0.704,,,,,,,,,,0.361,,,,2.3388122375009,0.964147781338313
reference,,7.75,0.705,,,,,,,,,,0.361,,,,2.34953407018552,0.964046780085218
reference,,7.75,0.706,,,,,,,,,,0.361,,,,2.36026814927981,0.963945684664357
reference,,7.75,0.707,,,,,,,,,,0.361,,,,2.37101441914604,0.963844495665473
reference,,7.75,0.708,,,,,,,,,,0.361,,,,2.38177282439631,0.963743213675559
reference,,7.75,0.709,,,,,,,,,,0.361,,,,2.39254330989112,0.963641839278868
reference,,7.75,0.71,,,,,,,,,,0.361,,,,2.40332582073797,0.963540373056935
reference,,7.75,0.711,,,,,,,,,,0.361,,,,2.41412030229007,0.96343881558858
reference,,7.75,0.712,,,,,,,,,,0.361,,,,2.42492670014491,0.963337167449934
reference,,7.75,0.713,,,,,,,,,,0.361,,,,2.435744960143,0.963235429214444
reference,,7.75,0.714,,,,,,,,,,0.361,,,,2.44657502836645,0.963133601452894
reference,,7.75,0.715,,,,,,,,,,0.361,,,,2.45741685113763,0.963031684733413
reference,,7.75,0.716,,,,,,,,,,0.361,,,,2.46827037501793,0.962929679621494
reference,,7.75,0.717,,,,,,,,,,0.361,,,,2.47913554680641,0.962827586680005
reference,,7.75,0.718,,,,,,,,,,0.361,,,,2.49001231353856,0.9627254064692
reference,,7.75,0.719,,,,,,,,,,0.361,,,,2.50090062248478,0.96262313954674
reference,,7.75,0.72,,,,,,,,,,0.361,,,,2.51180042114949,0.9625207864677
reference,,7.75,0.721,,,,,,,,,,0.361,,,,2.52271165726938,0.962418347784586
reference,,7.75,0.722,,,,,,,,,,0.361,,,,2.53363427881257,0.962315824047346
reference,,7.75,0.723,,,,,,,,,,0.361,,,,2.54456823397708,0.962213215803385
reference,,7.75,0.724,,,,,,,,,,0.361,,,,2.55551347118976,0.962110523597576
reference,,7.75,0.725,,,,,,,,,,0.361,,,,2.56646993910481,0.962007747972279
reference,,7.75,0.726,,,,,,,,,,0.361,,,,2.5774375866028,0.961904889467345
reference,,7.75,0.727,,,,,,,,,,0.361,,,,2.58841636278935,0.961801948620136
reference,,7.75,0.728,,,,,,,,,,0.361,,,,2.59940621699384,0.961698925965536
reference,,7.75,0.729,,,,,,,,,,0.361,,,,2.61040709876814,0.961595822035962
reference,,7.75,0.73,,,,,,,,,,0.361,,,,2.62141895788575,0.96149263736138
reference,,7.75,0.731,,,,,,,,,,0.361,,,,2.63244174434019,0.961389372469314
reference,,7.75,0.732,,,,,,,,,,0.361,,,,2.64347540834415,0.961286027884862
reference,,7.75,0.733,,,,,,,,,,0.361,,,,2.65451990032806,0.961182604130706
reference,,7.75,0.734,,,,,,,,,,0.361,,,,2.66557517093897,0.961079101727125
reference,,7.75,0.735,,,,,,,,,,0.361,,,,2.67664117103963,0.960975521192009
reference,,7.75,0.736,,,,,,,,,,0.361,,,,2.68771785170687,0.960871863040869
reference,,7.75,0.737,,,,,,,,,,0.361,,,,2.69880516423093,0.960768127786851
reference,,7.75,0.738,,,,,,,,,,0.361,,,,2.70990306011405,0.960664315940745
reference,,7.75,0.739,,,,,,,,,,0.361,,,,2.7210114910694,0.960560428011002
reference,,7.75,0.74,,,,,,,,,,0.361,,,,2.73213040901978,0.960456464503744
reference,,7.75,0.741,,,,,,,,,,0.361,,,,2.74325976609697,0.960352425922771
reference,,7.75,0.742,,,,,,,,,,0.361,,,,2.75439951464,0.960248312769583
reference,,7.75,0.743,,,,,,,,,,0.361,,,,2.7655496071946,0.96014412554338
reference,,7.75,0.744,,,,,,,,,,0.361,,,,2.77670999651176,0.960039864741083
reference,,7.75,0.745,,,,,,,,,,0.361,,,,2.78788063554678,0.959935530857342
reference,,7.75,0.746,,,,,,,,,,0.361,,,,2.79906147745799,0.959831124384547
reference,,7.75,0.747,,,,,,,,,,0.361,,,,2.81025247560607,0.95972664581284
reference,,7.75,0.748,,,,,,,,,,0.361,,,,2.82145358355252,0.959622095630129
reference,,7.75,0.749,,,,,,,,,,0.361,,,,2.83266475505903,0.959517474322092
reference,,7.75,0.75,,,,,,,,,,0.361,,,,2.84388594408593,0.9594127823722
reference,,7.75,0.751,,,,,,,,,,0.361,,,,2.85511710479169,0.959308020261716
reference,,7.75,0.752,,,,,,,,,,0.361,,,,2.86635819153149,0.959203188469714
reference,,7.75,0.753,,,,,,,,,,0.361,,,,2.87760915885622,0.959098287473088
reference,,7.75,0.754,,,,,,,,,,0.361,,,,2.88886996151174,0.958993317746562
reference,,7.75,0.755,,,,,,,,,,0.361,,,,2.90014055443737,0.958888279762702
reference,,7.75,0.756,,,,,,,,,,0.361,,,,2.91142089276542,0.958783173991926
reference,,7.75,0.757,,,,,,,,,,0.361,,,,2.92271093181964,0.958678000902519
reference,,7.75,0.758,,,,,,,,,,0.361,,,,2.93401062711476,0.958572760960634
reference,,7.75,0.759,,,,,,,,,,0.361,,,,2.94531993435498,0.958467454630315
reference,,7.75,0.76,,,,,,,,,,0.361,,,,2.95663880943342,0.958362082373498
reference,,7.75,0.761,,,,,,,,,,0.361,,,,2.96796720843073,0.958256644650025
reference,,7.75,0.762,,,,,,,,,,0.361,,,,2.9793050876145,0.958151141917658
reference,,7.75,0.763,,,,,,,,,,0.361,,,,2.99065240343797,0.958045574632081
reference,,7.75,0.764,,,,,,,,,,0.361,,,,3.00200911253914,0.957939943246922
reference,,7.75,0.765,,,,,,,,,,0.361,,,,3.0133751717401,0.95783424821375
reference,,7.75,0.766,,,,,,,,,,0.361,,,,3.02475053804563,0.957728489982097
reference,,7.75,0.767,,,,,,,,,,0.361,,,,3.03613516864252,0.957622668999461
reference,,7.75,0.768,,,,,,,,,,0.361,,,,3.0475290208986,0.957516785711319
reference,,7.75,0.769,,,,,,,,,,0.361,,,,3.05893205236165,0.957410840561137
reference,,7.75,0.77,,,,,,,,,,0.361,,,,3.0703442207588,0.957304833990378
reference,,7.75,0.771,,,,,,,,,,0.361,,,,3.08176548399521,0.957198766438517
reference,,7.75,0.772,,,,,,,,,,0.361,,,,3.09319580015339,0.957092638343042
reference,,7.75,0.773,,,,,,,,,,0.361,,,,3.10463512749231,0.956986450139475
reference,,7.75,0.774,,,,,,,,,,0.361,,,,3.11608342444623,0.956880202261373
reference,,7.75,0.775,,,,,,,,,,0.361,,,,3.12754064962428,0.956773895140339
reference,,7.75,0.776,,,,,,,,,,0.361,,,,3.13900676180889,0.956667529206039
reference,,7.75,0.777,,,,,,,,,,0.361,,,,3.1504817199556,0.956561104886202
reference,,7.75,0.778,,,,,,,,,,0.361,,,,3.16196548319168,0.956454622606634
reference,,7.75,0.779,,,,,,,,,,0.361,,,,3.1734580108155,0.956348082791228
reference,,7.75,0.78,,,,,,,,,,0.361,,,,3.18495926229549,0.956241485861974
reference,,7.75,0.781,,,,,,,,,,0.361,,,,3.19646919726939,0.956134832238965
reference,,7.75,0.782,,,,,,,,,,0.361,,,,3.20798777554345,0.956028122340409
reference,,7.75,0.783,,,,,,,,,,0.361,,,,3.21951495709134,0.955921356582638
reference,,7.75,0.784,,,,,,,,,,0.361,,,,3.23105070205352,0.955814535380118
reference,,7.75,0.785,,,,,,,,,,0.361,,,,3.2425949707362,0.955707659145456
reference,,7.75,0.786,,,,,,,,,,0.361,,,,3.25414772361075,0.955600728289409
reference,,7.75,0.787,,,,,,,,,,0.361,,,,3.26570892131264,0.955493743220898
reference,,7.75,0.788,,,,,,,,,,0.361,,,,3.27727852464066,0.95538670434701
reference,,7.75,0.789,,,,,,,,,,0.361,,,,3.28885649455606,0.955279612073013
reference,,7.75,0.79,,,,,,,,,,0.361,,,,3.300442792182,0.955172466802361
reference,,7.75,0.791,,,,,,,,,,0.361,,,,3.31203737880221,0.955065268936705
reference,,7.75,0.792,,,,,,,,,,0.361,,,,3.32364021586082,0.9549580188759
reference,,7.75,0.793,,,,,,,,,,0.361,,,,3.33525126496088,0.954850717018015
reference,,7.75,0.794,,,,,,,,,,0.361,,,,3.34687048786422,0.954743363759343
reference,,7.75,0.795,,,,,,,,,,0.361,,,,3.35849784649001,0.954635959494408
reference,,7.75,0.796,,,,,,,,,,0.361,,,,3.37013330291449,0.954528504615972
reference,,7.75,0.797,,,,,,,,,,0.361,,,,3.38177681937,0.954420999515047
reference,,7.75,0.798,,,,,,,,,,0.361,,,,3.39342835824401,0.954313444580903
reference,,7.75,0.799,,,,,,,,,,0.361,,,,3.40508788207865,0.954205840201073
reference,,7.75,0.8,,,,,,,,,,0.361,,,,3.41675535356971,0.954098186761366
reference,,8,0.2,,,,,,,,,,0.36,,,,1.28376954835379,0.973673571005486
reference,,8,0.201,,,,,,,,,,0.36,,,,1.26433518401727,0.97386043567891
reference,,8,0.202,,,,,,,,,,0.36,,,,1.24510538871474,0.974045403996731
reference,,8,0.203,,,,,,,,,,0.36,,,,1.22607851766394,0.974228489586639
reference,,8,0.204,,,,,,,,,,0.36,,,,1.20725294379485,0.97440970595071
reference,,8,0.205,,,,,,,,,,0.36,,,,1.18862705750211,0.97458906646694
reference,,8,0.206,,,,,,,,,,0.36,,,,1.17019926640221,0.974766584390748
reference,,8,0.207,,,,,,,,,,0.36,,,,1.15196799509509,0.974942272856464
reference,,8,0.208,,,,,,,,,,0.36,,,,1.13393168492941,0.97511614487878
reference,,8,0.209,,,,,,,,,,0.36,,,,1.11608879377216,0.975288213354196
reference,,8,0.21,,,,,,,,,,0.36,,,,1.0984377957822,0.975458491062426
reference,,8,0.211,,,,,,,,,,0.36,,,,1.08097718118767,0.975626990667796
reference,,8,0.212,,,,,,,,,,0.36,,,,1.06370545606724,0.975793724720608
reference,,8,0.213,,,,,,,,,,0.36,,,,1.04662114213476,0.975958705658496
reference,,8,0.214,,,,,,,,,,0.36,,,,1.02972277652824,0.97612194580775
reference,,8,0.215,,,,,,,,,,0.36,,,,1.01300891160161,0.976283457384624
reference,,8,0.216,,,,,,,,,,0.36,,,,0.996478114720589,0.976443252496628
reference,,8,0.217,,,,,,,,,,0.36,,,,0.980128968061567,0.976601343143792
reference,,8,0.218,,,,,,,,,,0.36,,,,0.963960068414016,0.97675774121992
reference,,8,0.219,,,,,,,,,,0.36,,,,0.947970026986411,0.976912458513816
reference,,8,0.22,,,,,,,,,,0.36,,,,0.932157469214823,0.977065506710499
reference,,8,0.221,,,,,,,,,,0.36,,,,0.916521034575046,0.9772168973924
reference,,8,0.222,,,,,,,,,,0.36,,,,0.901059376398017,0.97736664204053
reference,,8,0.223,,,,,,,,,,0.36,,,,0.885771161687665,0.977514752035649
reference,,8,0.224,,,,,,,,,,0.36,,,,0.870655070942128,0.977661238659399
reference,,8,0.225,,,,,,,,,,0.36,,,,0.855709797977999,0.977806113095437
reference,,8,0.226,,,,,,,,,,0.36,,,,0.840934049757069,0.977949386430538
reference,,8,0.227,,,,,,,,,,0.36,,,,0.826326546216039,0.97809106965569
reference,,8,0.228,,,,,,,,,,0.36,,,,0.811886020099073,0.978231173667168
reference,,8,0.229,,,,,,,,,,0.36,,,,0.797611216792782,0.978369709267602
reference,,8,0.23,,,,,,,,,,0.36,,,,0.78350089416428,0.978506687167012
reference,,8,0.231,,,,,,,,,,0.36,,,,0.769553822401114,0.978642117983851
reference,,8,0.232,,,,,,,,,,0.36,,,,0.755768783854638,0.97877601224601
reference,,8,0.233,,,,,,,,,,0.36,,,,0.742144572884906,0.978908380391829
reference,,8,0.234,,,,,,,,,,0.36,,,,0.728679995708981,0.979039232771077
reference,,8,0.235,,,,,,,,,,0.36,,,,0.715373870250713,0.979168579645931
reference,,8,0.236,,,,,,,,,,0.36,,,,0.702225025993752,0.97929643119193
reference,,8,0.237,,,,,,,,,,0.36,,,,0.689232303835841,0.979422797498928
reference,,8,0.238,,,,,,,,,,0.36,,,,0.676394555946436,0.979547688572023
reference,,8,0.239,,,,,,,,,,0.36,,,,0.663710645625848,0.979671114332477
reference,,8,0.24,,,,,,,,,,0.36,,,,0.651179447166728,0.979793084618626
reference,,8,0.241,,,,,,,,,,0.36,,,,0.638799845717708,0.979913609186771
reference,,8,0.242,,,,,,,,,,0.36,,,,0.626570737149224,0.980032697712065
reference,,8,0.243,,,,,,,,,,0.36,,,,0.614491027921238,0.980150359789379
reference,,8,0.244,,,,,,,,,,0.36,,,,0.602559634953015,0.980266604934165
reference,,8,0.245,,,,,,,,,,0.36,,,,0.59077548549511,0.980381442583298
reference,,8,0.246,,,,,,,,,,0.36,,,,0.579137517002848,0.980494882095913
reference,,8,0.247,,,,,,,,,,0.36,,,,0.567644677012047,0.980606932754232
reference,,8,0.248,,,,,,,,,,0.36,,,,0.556295923016736,0.980717603764374
reference,,8,0.249,,,,,,,,,,0.36,,,,0.545090222348188,0.980826904257157
reference,,8,0.25,,,,,,,,,,0.36,,,,0.534026552056299,0.980934843288888
reference,,8,0.251,,,,,,,,,,0.36,,,,0.523103898792465,0.981041429842149
reference,,8,0.252,,,,,,,,,,0.36,,,,0.512321258694226,0.981146672826561
reference,,8,0.253,,,,,,,,,,0.36,,,,0.501677637271736,0.981250581079548
reference,,8,0.254,,,,,,,,,,0.36,,,,0.491172049295741,0.981353163367084
reference,,8,0.255,,,,,,,,,,0.36,,,,0.480803518687445,0.981454428384437
reference,,8,0.256,,,,,,,,,,0.36,,,,0.470571078409576,0.981554384756896
reference,,8,0.257,,,,,,,,,,0.36,,,,0.46047377035956,0.981653041040495
reference,,8,0.258,,,,,,,,,,0.36,,,,0.450510645263957,0.98175040572272
reference,,8,0.259,,,,,,,,,,0.36,,,,0.440680762574486,0.981846487223217
reference,,8,0.26,,,,,,,,,,0.36,,,,0.430983190365497,0.98194129389448
reference,,8,0.261,,,,,,,,,,0.36,,,,0.421417005232994,0.98203483402254
reference,,8,0.262,,,,,,,,,,0.36,,,,0.411981292195396,0.982127115827635
reference,,8,0.263,,,,,,,,,,0.36,,,,0.402675144594955,0.982218147464881
reference,,8,0.264,,,,,,,,,,0.36,,,,0.393497664001474,0.982307937024929
reference,,8,0.265,,,,,,,,,,0.36,,,,0.384447960116918,0.982396492534613
reference,,8,0.266,,,,,,,,,,0.36,,,,0.375525150681377,0.982483821957596
reference,,8,0.267,,,,,,,,,,0.36,,,,0.366728361380542,0.982569933194999
reference,,8,0.268,,,,,,,,,,0.36,,,,0.358056725754308,0.982654834086028
reference,,8,0.269,,,,,,,,,,0.36,,,,0.349509385107094,0.982738532408591
reference,,8,0.27,,,,,,,,,,0.36,,,,0.341085488418646,0.982821035879911
reference,,8,0.271,,,,,,,,,,0.36,,,,0.332784192256907,0.982902352157123
reference,,8,0.272,,,,,,,,,,0.36,,,,0.324604660691641,0.982982488837872
reference,,8,0.273,,,,,,,,,,0.36,,,,0.3165460652095,0.983061453460901
reference,,8,0.274,,,,,,,,,,0.36,,,,0.308607584629716,0.98313925350663
reference,,8,0.275,,,,,,,,,,0.36,,,,0.300788405022057,0.983215896397725
reference,,8,0.276,,,,,,,,,,0.36,,,,0.293087719624929,0.98329138949967
reference,,8,0.277,,,,,,,,,,0.36,,,,0.285504728764829,0.983365740121323
reference,,8,0.278,,,,,,,,,,0.36,,,,0.278038639777245,0.983438955515468
reference,,8,0.279,,,,,,,,,,0.36,,,,0.270688666928343,0.98351104287936
reference,,8,0.28,,,,,,,,,,0.36,,,,0.263454031337873,0.983582009355262
reference,,8,0.281,,,,,,,,,,0.36,,,,0.256333960902988,0.983651862030983
reference,,8,0.282,,,,,,,,,,0.36,,,,0.249327690223211,0.983720607940395
reference,,8,0.283,,,,,,,,,,0.36,,,,0.242434460526431,0.983788254063961
reference,,8,0.284,,,,,,,,,,0.36,,,,0.235653519595758,0.983854807329239
reference,,8,0.285,,,,,,,,,,0.36,,,,0.228984121697628,0.983920274611399
reference,,8,0.286,,,,,,,,,,0.36,,,,0.222425527510595,0.983984662733714
reference,,8,0.287,,,,,,,,,,0.36,,,,0.215977004055312,0.984047978468061
reference,,8,0.288,,,,,,,,,,0.36,,,,0.20963782462522,0.984110228535407
reference,,8,0.289,,,,,,,,,,0.36,,,,0.203407268718325,0.984171419606295
reference,,8,0.29,,,,,,,,,,0.36,,,,0.19728462197004,0.984231558301318
reference,,8,0.291,,,,,,,,,,0.36,,,,0.191269176086473,0.984290651191593
reference,,8,0.292,,,,,,,,,,0.36,,,,0.185360228778908,0.984348704799225
reference,,8,0.293,,,,,,,,,,0.36,,,,0.179557083699255,0.984405725597771
reference,,8,0.294,,,,,,,,,,0.36,,,,0.173859050376191,0.984461720012692
reference,,8,0.295,,,,,,,,,,0.36,,,,0.168265444151872,0.984516694421805
reference,,8,0.296,,,,,,,,,,0.36,,,,0.162775586120034,0.984570655155727
reference,,8,0.297,,,,,,,,,,0.36,,,,0.157388803064618,0.984623608498316
reference,,8,0.298,,,,,,,,,,0.36,,,,0.152104427399036,0.984675560687101
reference,,8,0.299,,,,,,,,,,0.36,,,,0.146921797106536,0.984726517913719
reference,,8,0.3,,,,,,,,,,0.36,,,,0.141840255681158,0.984776486324332
reference,,8,0.301,,,,,,,,,,0.36,,,,0.136859152069579,0.984825472020051
reference,,8,0.302,,,,,,,,,,0.36,,,,0.131977840613473,0.984873481057349
reference,,8,0.303,,,,,,,,,,0.36,,,,0.12719568099282,0.984920519448472
reference,,8,0.304,,,,,,,,,,0.36,,,,0.122512038170153,0.984966593161845
reference,,8,0.305,,,,,,,,,,0.36,,,,0.117926282334757,0.985011708122472
reference,,8,0.306,,,,,,,,,,0.36,,,,0.113437788848736,0.985055870212329
reference,,8,0.307,,,,,,,,,,0.36,,,,0.109045938192454,0.985099085270764
reference,,8,0.308,,,,,,,,,,0.36,,,,0.104750115911889,0.985141359094875
reference,,8,0.309,,,,,,,,,,0.36,,,,0.100549712565767,0.985182697439899
reference,,8,0.31,,,,,,,,,,0.36,,,,0.0964441236738667,0.98522310601959
reference,,8,0.311,,,,,,,,,,0.36,,,,0.0924327496657273,0.98526259050659
reference,,8,0.312,,,,,,,,,,0.36,,,,0.0885149958303577,0.985301156532801
reference,,8,0.313,,,,,,,,,,0.36,,,,0.0846902722657417,0.985338809689757
reference,,8,0.314,,,,,,,,,,0.36,,,,0.0809579938301885,0.985375555528974
reference,,8,0.315,,,,,,,,,,0.36,,,,0.0773175800932835,0.985411399562318
reference,,8,0.316,,,,,,,,,,0.36,,,,0.073768455287837,0.985446347262357
reference,,8,0.317,,,,,,,,,,0.36,,,,0.0703100482627228,0.985480404062707
reference,,8,0.318,,,,,,,,,,0.36,,,,0.0669417924354487,0.985513575358383
reference,,8,0.319,,,,,,,,,,0.36,,,,0.0636631257464604,0.98554586650614
reference,,8,0.32,,,,,,,,,,0.36,,,,0.0604734906129556,0.98557728282481
reference,,8,0.321,,,,,,,,,,0.36,,,,0.0573723338839649,0.985607829595641
reference,,8,0.322,,,,,,,,,,0.36,,,,0.0543591067956983,0.985637512062622
reference,,8,0.323,,,,,,,,,,0.36,,,,0.0514332649274918,0.985666335432819
